mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8019395351409913,0.049976794203786236,0.6912938594818115,0.6578270247416131,,sqrt,1,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,0.9975903614457832,1.0,1.0,0.9995180722891567,0.0009638554216867324,1
2.89294376373291,0.13600213426945917,2.9659941673278807,0.7683400839118131,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",1.0,1.0,0.9951807228915662,1.0,1.0,0.9990361445783134,0.001927710843373509,4
6.71049222946167,0.020361111303910006,0.807680320739746,0.18904784708955225,,sqrt,1,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",1.0,1.0,0.9951807228915662,1.0,1.0,0.9990361445783134,0.001927710843373509,4
2.6038891792297365,0.49274764624767786,2.3437963008880613,0.5040763855391168,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",1.0,1.0,0.9903614457831326,1.0,0.9975845410628019,0.9975891973691869,0.003732996722342686,32
4.028254604339599,0.7958750248645906,1.728529119491577,0.5726194635619731,,sqrt,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",1.0,1.0,0.9903614457831326,1.0,1.0,0.9980722891566266,0.0038554216867469735,17
6.057372951507569,0.45796104460308634,2.3037765502929686,0.13368985633852806,,sqrt,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",1.0,1.0,0.9903614457831326,1.0,1.0,0.9980722891566266,0.0038554216867469735,17
2.044952964782715,0.4703092414725644,1.9680140495300293,0.8059366983376391,,sqrt,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 100}",1.0,1.0,0.9903614457831326,1.0,0.9951690821256038,0.9971061055817472,0.0038565883985896676,46
5.188787746429443,0.35172056239576044,2.2874960899353027,0.15798422409523322,,sqrt,4,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",1.0,1.0,0.9855421686746988,1.0,0.9975845410628019,0.9966253419475002,0.005619995438639435,49
6.108877801895142,0.14304263725538066,1.3443756103515625,0.3086520214774892,,sqrt,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 500}",1.0,1.0,0.9879518072289156,1.0,0.9975845410628019,0.9971072696583434,0.00467234302633699,40
2.9857648372650147,0.24801788953487197,1.1485432624816894,0.21674760812894212,,log2,1,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",1.0,1.0,0.9927710843373494,1.0,1.0,0.9985542168674698,0.002891566265060242,11
