feature,importance
y20_scale,0.04331442485037228
y4_scale,0.042338071732605884
y8_scale,0.03902112247828571
y7_scale,0.03730364796130173
y3_scale,0.03691490787574731
y19_scale,0.03609367295940966
y11_scale,0.035172677703841006
y1_scale,0.033693105303445346
y16_scale,0.03319479178821597
y15_scale,0.03305191382809662
y2_scale,0.03177346651731116
y14_scale,0.030577427765121647
y9_scale,0.02913407920073987
y10_scale,0.028705669715162165
y12_scale,0.027887982510809817
y13_scale,0.027495105365560657
y18_scale,0.02702124942068484
y6_scale,0.025825358264565237
x8_scale,0.025535098749136197
y17_scale,0.02499048102272802
x7_scale,0.02069480674288538
y5_scale,0.020689847968448624
x6_scale,0.020553292429386947
x12_scale,0.01859985985024224
x11_scale,0.017734518422777804
x10_scale,0.017674256674491434
x4_scale,0.016897198123625164
x13_scale,0.016580925168211018
x3_scale,0.016438093171953504
x20_scale,0.01614814926590167
x5_scale,0.01614115307612083
x9_scale,0.015655017628386253
x2_scale,0.015496920845518127
y0_scale,0.014355074465776161
x17_scale,0.014048981969624652
x14_scale,0.013947243263557138
x16_scale,0.013671818117697541
x18_scale,0.013587404966988681
x15_scale,0.013448183129333305
x0_scale,0.01339030501805258
x1_scale,0.012851750879621888
x19_scale,0.012350943808257877
