feature,importance
norm_d8_12,0.010899007486478146
norm_d7_11,0.010171103777462161
norm_d8_11,0.010137393418491679
norm_d4_12,0.009922328515124618
norm_d4_18,0.009606251397499842
norm_d12_16,0.00945469529785653
norm_d4_19,0.009399762186517321
norm_d4_16,0.00935125373419514
norm_d4_8,0.008804346826926568
norm_d0_12,0.008679179730174926
norm_d6_10,0.00840309168933819
norm_d4_15,0.008391709488461827
norm_d4_13,0.008324676827758464
norm_d4_20,0.008094982227416041
norm_d4_10,0.007996131704685688
norm_d4_11,0.007970248973353916
norm_d4_7,0.00782868179953016
norm_d5_12,0.0078112137099523755
norm_d13_16,0.00778365229332974
norm_d1_16,0.0076703718409017714
norm_d4_14,0.007583170404593216
norm_d1_12,0.007398111226381896
norm_d16_20,0.00739613138905241
norm_d8_9,0.007386241273694337
norm_d4_17,0.007366175776334981
norm_d0_20,0.00734594532870011
norm_d5_8,0.00729300469498151
norm_d9_12,0.007259308015379631
norm_d2_12,0.007163256551609148
norm_d1_8,0.007157019202643991
norm_d7_12,0.00715542742613267
norm_d11_16,0.00704025077886103
norm_d8_13,0.00700570404804709
norm_d7_10,0.006862922671477853
norm_d16_19,0.006856221033848785
norm_d2_16,0.006660016429019795
norm_d7_9,0.006659053238918168
norm_d9_11,0.00657900484209225
norm_d12_20,0.0065666629333450644
norm_d15_20,0.0065081075827469245
norm_d0_8,0.006449862872039615
norm_d5_11,0.006328500649581769
norm_d6_11,0.006279174085212008
norm_d12_15,0.006270027578617753
norm_d0_16,0.0062667959162808215
norm_d0_11,0.006265318677652623
norm_d5_7,0.006172016571109516
norm_d13_20,0.0061291465658273375
norm_d17_20,0.006125699696430774
norm_d8_17,0.006078439113724105
norm_d3_19,0.006061828684076249
norm_d2_20,0.006052348438515329
norm_d1_20,0.005983715689346692
norm_d7_13,0.005953744296277617
norm_d11_13,0.00593484114627627
norm_d17_19,0.005855035322251364
norm_d1_11,0.005842657777049265
norm_d3_20,0.005840699180521401
norm_d0_15,0.005825237997134869
norm_d5_16,0.005804599678268786
norm_d0_19,0.005750880626909038
norm_d12_13,0.0057375606614718305
norm_d16_17,0.005645786274913915
norm_d15_19,0.005533225759974015
norm_d9_15,0.005527669817524587
norm_d14_20,0.005458585572885457
norm_d9_16,0.005393522490371476
norm_d11_15,0.005335951063333264
norm_d4_9,0.005332869874463791
norm_d1_19,0.00530953108833188
norm_d3_16,0.005300326026376089
norm_d7_17,0.00521693501423592
norm_d13_19,0.005208338878228641
norm_d1_15,0.00519604058765605
norm_d2_19,0.0051920981172331754
norm_d6_7,0.005183375447203592
norm_d11_20,0.005177224077645748
norm_d4_6,0.005115623865854448
norm_d8_16,0.005000708017653333
norm_d2_11,0.004986278483931467
norm_d3_12,0.004982129764403782
norm_d6_12,0.004977565813208408
norm_d5_6,0.004971059347563403
norm_d6_9,0.00494740507258975
norm_d3_17,0.004926115152890035
norm_d13_15,0.004907106667901811
norm_d12_17,0.0048618929053291845
norm_d11_17,0.004853795127788039
norm_d8_20,0.004849285082511384
norm_d3_11,0.0048048428863180035
norm_d6_8,0.004776136398518101
norm_d0_6,0.004758203188577514
norm_d5_15,0.0047559711011689884
norm_d15_17,0.004738502751516967
norm_d0_4,0.0047313148059764274
norm_d12_19,0.0047228511608570995
norm_d14_19,0.004708329346693993
norm_d1_7,0.004659982507958814
norm_d3_18,0.004612537913023361
norm_d8_10,0.004590814167205618
norm_d2_15,0.00458550959522133
norm_d14_15,0.004562252664269139
norm_d10_20,0.0045104445295319874
norm_d9_20,0.004504414961125658
norm_d5_19,0.004498214857720502
norm_d0_7,0.00449802142396251
norm_d1_4,0.004487808188312008
norm_d6_18,0.004473780944218399
norm_d7_20,0.0044536165198701206
norm_d3_9,0.004407918962237869
norm_d8_15,0.004368172429104514
norm_d7_8,0.004367478269251085
norm_d3_15,0.004339911473967927
norm_d7_15,0.004318835682565094
norm_d3_8,0.0043055038886364505
norm_d3_13,0.004286367439182404
norm_d5_20,0.004283106851739037
norm_d9_19,0.00425640715310853
norm_d6_19,0.004170320014891762
norm_d2_8,0.004151890452044879
norm_d8_19,0.004071579444371404
norm_d10_17,0.004053981031587962
norm_d3_14,0.003913596138023931
norm_d11_19,0.003910137682253592
norm_d6_17,0.003898463020103039
norm_d6_13,0.0038744352146154164
norm_d1_10,0.003851141688639322
norm_d10_13,0.0038300800997283307
norm_d9_10,0.003819059431774962
norm_d2_7,0.0037875203367135645
norm_d13_14,0.00377851762960408
norm_d7_16,0.0037764202322579307
norm_d18_19,0.00376346942414884
norm_d1_9,0.00372770688091847
norm_d0_9,0.0037037813689261554
norm_d17_18,0.003698143154618347
norm_d10_11,0.0036864865520764402
norm_d1_6,0.003653541384539231
norm_d7_18,0.0036524540162851055
norm_d16_18,0.003632671947432971
norm_d13_17,0.0036085219317176804
norm_d9_18,0.0036042874172590132
norm_d0_5,0.003596936225559885
norm_d6_14,0.0035554709385218325
norm_d3_7,0.003540385675782419
norm_d10_15,0.0034998224140732268
norm_d0_18,0.0034810187924712082
norm_d0_14,0.003462863303469923
norm_d10_18,0.0033764874817335407
norm_d8_18,0.0033728655968832733
norm_d7_19,0.0033686559716704953
norm_d5_18,0.0033564025224069108
norm_d5_17,0.0033458842196702338
norm_d1_5,0.003309910588783749
norm_d2_5,0.0033002483807947317
norm_d10_12,0.0032586853429124596
norm_d3_10,0.0032425658533305605
norm_d6_15,0.00323783175860517
norm_d6_20,0.0032204056913975516
norm_d11_18,0.0032036987078421656
norm_d13_18,0.003203429805669841
norm_d9_14,0.003138723551689531
norm_d9_13,0.003128509943908712
norm_d14_17,0.0031262808063924974
norm_d7_14,0.00306466783449859
norm_d9_17,0.0030507988463741587
norm_d1_17,0.003039208892912181
norm_d2_14,0.003035423349953919
norm_d14_16,0.00301029583599571
norm_d1_18,0.0030084493049851104
norm_d5_13,0.0029754000618071
norm_d2_18,0.0029324675391852384
norm_d5_10,0.002925438031741315
norm_d12_18,0.002923489628549441
norm_d0_10,0.0029110255591976307
norm_d2_13,0.002900551622243458
norm_d4_5,0.0028949537379345963
norm_d2_17,0.0028275477781369096
norm_d1_14,0.002782653205179392
norm_d11_12,0.00273974467575024
norm_d6_16,0.0027053716216541546
norm_d10_16,0.002692278703212687
norm_d1_13,0.00268599674985178
norm_d10_19,0.002635489992647986
norm_d14_18,0.0026326257576809566
norm_d10_14,0.0025719626386644726
norm_d2_10,0.002518633595637022
norm_d0_17,0.002456303721709404
norm_d5_9,0.002441165293166526
norm_d0_13,0.002354533004333595
norm_d15_18,0.0023359244324542483
norm_d8_14,0.0023136731713918847
norm_d2_6,0.002246839881910487
norm_d1_3,0.002231400148114599
norm_d2_4,0.0022248843153602664
norm_d3_5,0.002219286785821861
norm_d18_20,0.002214577149864702
norm_d0_3,0.002205321753553357
norm_d5_14,0.002204960406402257
norm_d12_14,0.0021811085309898443
norm_d0_1,0.002019198714876602
norm_d15_16,0.0020043229310598857
norm_d11_14,0.0019832364500479128
norm_d0_2,0.001951607006147983
norm_d2_9,0.0019297095795094603
norm_d3_6,0.0018396873615270477
norm_d1_2,0.0016705470473605839
norm_d3_4,0.001662972958657268
norm_d19_20,0.0016460231089515266
norm_d2_3,0.0015453047631592235
