mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.087614107131958,0.12297264862153283,2.727430820465088,2.7354992062824075,,sqrt,1,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9288135593220339,0.9115646258503401,0.9523809523809523,0.9183673469387755,0.9285714285714286,0.9279395826127061,0.013844208359590413,3
6.255255794525146,0.5106756457332549,3.0080519199371336,0.46625232710634934,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9288135593220339,0.9047619047619048,0.9489795918367347,0.9251700680272109,0.9183673469387755,0.925218494177332,0.014442485031753298,8
9.011153507232667,0.22621783191009065,0.8485306739807129,0.42028762661275837,,sqrt,1,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9288135593220339,0.9047619047619048,0.9455782312925171,0.9251700680272109,0.9217687074829932,0.9252184941773318,0.013098235092056612,10
5.22524209022522,2.19961936829552,1.7509204864501953,2.1272536543943104,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",0.9254237288135593,0.9013605442176871,0.9489795918367347,0.9149659863945578,0.9047619047619048,0.9190983512048888,0.017147238120723607,29
4.316923046112061,1.54501827181747,3.4524901866912843,0.43550968971619775,,sqrt,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9186440677966101,0.9047619047619048,0.9455782312925171,0.9217687074829932,0.9115646258503401,0.920463507436873,0.013867181993209087,25
8.357730674743653,0.22846690784784998,2.322714614868164,0.18205820597380934,,sqrt,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.9220338983050848,0.9013605442176871,0.9421768707482994,0.9183673469387755,0.9149659863945578,0.9197809293208807,0.013199594990368874,27
2.9569715023040772,1.5044037422878513,3.7444491386413574,0.924049669731481,,sqrt,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 100}",0.9050847457627119,0.8945578231292517,0.9251700680272109,0.9115646258503401,0.9013605442176871,0.9075475613974404,0.010390067270661229,42
5.506135368347168,0.9641612507994526,2.5798136234283446,0.42859678379836474,,sqrt,4,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",0.9050847457627119,0.8945578231292517,0.9251700680272109,0.9047619047619048,0.8945578231292517,0.9048264729620662,0.011178757290902496,47
7.00508074760437,0.4829661136778953,2.0432994842529295,0.2906178815397359,,sqrt,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 500}",0.9016949152542373,0.891156462585034,0.9285714285714286,0.9115646258503401,0.891156462585034,0.9048287789692149,0.014090923431356792,45
3.283943510055542,0.6521102407781496,2.390614128112793,0.4500029714470676,,log2,1,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9288135593220339,0.9115646258503401,0.95578231292517,0.9183673469387755,0.9217687074829932,0.9272593105038626,0.015306954108925947,5
