class,feature,coefficient,abs_coefficient
like,y1,16.300469706021897,16.300469706021897
like,y4,-14.329641020197553,14.329641020197553
like,y8,-10.786492596842265,10.786492596842265
like,y11,10.752178668355617,10.752178668355617
like,y14,-10.625788128697378,10.625788128697378
like,y0,-9.921201478661358,9.921201478661358
like,y2,-9.455745875199293,9.455745875199293
like,y18,9.335151965206988,9.335151965206988
like,x10,-6.291646464260955,6.291646464260955
like,y16,6.276276335175289,6.276276335175289
little_finger,y20,-21.38374546146909,21.38374546146909
little_finger,y16,16.002546517879342,16.002546517879342
little_finger,y19,-10.832229786564504,10.832229786564504
little_finger,y8,10.531389576062653,10.531389576062653
little_finger,y15,9.01762681566716,9.01762681566716
little_finger,y6,-7.194952233733722,7.194952233733722
little_finger,y10,-5.159706642146925,5.159706642146925
little_finger,y17,4.98554734694098,4.98554734694098
little_finger,x20,-4.6939483933454484,4.6939483933454484
little_finger,x15,4.6647712253500915,4.6647712253500915
middle_finger,y12,-21.402991381410917,21.402991381410917
middle_finger,y8,19.59073360194507,19.59073360194507
middle_finger,y6,-15.390510066085286,15.390510066085286
middle_finger,y11,-9.775671272143061,9.775671272143061
middle_finger,y15,8.533409737517307,8.533409737517307
middle_finger,y13,8.302340811471542,8.302340811471542
middle_finger,y9,7.902827685644223,7.902827685644223
middle_finger,y14,6.809811320759576,6.809811320759576
middle_finger,y16,6.727800991846056,6.727800991846056
middle_finger,y3,-5.736071472619996,5.736071472619996
mute,y8,-21.16633819814372,21.16633819814372
mute,y3,19.087222609882005,19.087222609882005
mute,y4,-19.046410644332724,19.046410644332724
mute,y6,13.409308889566917,13.409308889566917
mute,y1,-9.122813613674591,9.122813613674591
mute,y17,-8.684989719957409,8.684989719957409
mute,y12,7.34796561820362,7.34796561820362
mute,x10,-6.12665438004207,6.12665438004207
mute,y20,6.0552907747979505,6.0552907747979505
mute,y2,5.912142445583353,5.912142445583353
no_gesture,x3,-9.925515788351456,9.925515788351456
no_gesture,y8,-8.155597858419657,8.155597858419657
no_gesture,y18,8.147473235025604,8.147473235025604
no_gesture,y19,6.576765071494864,6.576765071494864
no_gesture,y17,5.4845897021493695,5.4845897021493695
no_gesture,y4,5.41376559018237,5.41376559018237
no_gesture,y6,-4.759491046742988,4.759491046742988
no_gesture,y15,-4.668267570761947,4.668267570761947
no_gesture,x14,4.651546887473738,4.651546887473738
no_gesture,x4,4.545849486959701,4.545849486959701
ok,y8,21.3035860192101,21.3035860192101
ok,y7,10.789795154281837,10.789795154281837
ok,y12,-8.411789199473949,8.411789199473949
ok,y16,-7.338896192824812,7.338896192824812
ok,y4,-6.879046531347229,6.879046531347229
ok,x14,6.337811341467788,6.337811341467788
ok,y5,-5.990414910321033,5.990414910321033
ok,y17,5.947691956760161,5.947691956760161
ok,y9,-5.778489073062587,5.778489073062587
ok,y15,-5.405368885078818,5.405368885078818
one,y8,-17.843281358041523,17.843281358041523
one,y12,13.353344986008775,13.353344986008775
one,y2,12.268942284578813,12.268942284578813
one,y10,-8.321845414105182,8.321845414105182
one,y9,8.21155358363072,8.21155358363072
one,y18,-6.970034579264461,6.970034579264461
one,y0,-6.8639762337272145,6.8639762337272145
one,y4,-6.355316957094696,6.355316957094696
one,y14,-6.084860525750814,6.084860525750814
one,y3,-5.789368958296506,5.789368958296506
palm,y18,12.777978149906678,12.777978149906678
palm,y19,11.623372643061858,11.623372643061858
palm,y16,-9.75178584059876,9.75178584059876
palm,y7,8.364026769010794,8.364026769010794
palm,y14,-8.193487486059306,8.193487486059306
palm,y8,-7.845484787929968,7.845484787929968
palm,y2,7.748623480092675,7.748623480092675
palm,y6,6.624541079762748,6.624541079762748
