,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
call,4.971898286968615,4.954629269076548,-8.914992529648433,6.265497009596827,-1.7573668193438694,0.1759630088793522,8.335362716035204,-0.9587500880364688,-3.581674081824391,-15.063089715364349,-0.32206276649300225,-6.367546585408463,5.268754754945826,16.469755954263004,-1.3908620757789159,7.0461103880367055,-0.6406301778248557,-5.972901411049787,1.9851553903389616,-9.180659205286275,-0.2525686055776875,12.015086302513968,-4.264383489945927,6.172653526498971,2.5107401118845294,-0.9758236862567048,1.7958752627784624,-11.340334785404515,-4.857922307793374,0.143706608637464,-5.3952959106053,1.758599836798361,3.9490749002377457,-1.9932034458750967,0.40865132437090973,-6.855312940764845,-1.4180198789598129,0.051100434499948076,-0.7077698439506049,1.032280805201767,4.171554494713759,2.660240313100887
dislike,-0.3801663163518118,-4.551529364143786,0.37435488645036746,1.8273147399248266,1.3539418184424368,6.698174486937258,-3.469712353063952,-1.8569257223155142,1.4306663777700446,2.6836962765330634,4.153990640228013,-5.8610532884402105,-4.000520072967858,7.756755147883022,-2.8296405243788123,4.057766031106615,1.9062176454421567,-2.195040103437219,-1.0298575589787227,1.5930849340388535,2.451794461809504,-0.48504711970979814,3.0019725765396443,-1.7410029888678993,1.0354315505580085,-3.1680359910671916,-1.0282288502209627,4.8005385888597365,1.3373890135981894,0.2794812688371485,-1.0547543204148258,3.410186756225019,-3.1515965510104746,3.4145773851957792,-0.4064615098372981,-1.059848801234831,0.6425422556441527,-9.92000476607744,0.29350136358638523,-6.30801589402805,-0.6380431286474308,-0.10152670483297045
fist,4.409116218517923,5.3770037770429555,-10.365514216380316,0.15995065363093,0.9397781298785044,2.9177471685008536,4.880982867712116,-8.657041940906552,-3.2063384919619438,-4.2365614088380505,4.001263003841404,8.371193442133947,-2.147295822003806,-7.802452398937359,-2.2079522156617615,10.088126087811148,1.0771065779069695,7.301162417596751,2.7921258393402297,1.424762647326642,-2.9326011615517693,-9.948340274258596,-1.357113585487405,13.44295855683136,1.4485993633776428,-1.3238199222975509,1.1961154313866058,-3.4708851281985904,-0.36872856801024206,-8.90541151754601,1.470631837358155,10.418632920706438,3.0765079460621756,-6.879157093394666,-1.7741103028898118,-6.446544241227605,-0.0006406181831504698,-10.793897274493352,-0.8014702693339877,7.354489271958804,-0.10392843511594926,1.5559273067955461
four,-1.9627540613482484,0.9681453789248997,0.8452965054751471,12.46099981161739,2.780750738395562,-10.115864855300332,-0.0520414829319229,-26.1107131598533,-1.2809038285018504,22.985072483708908,-1.5570853205989619,13.287065464780197,-1.976412618234567,21.32029905403863,-0.5086574628719335,10.150814556980231,-0.021041358856163032,-3.8559158404321012,-1.0229453682169134,-15.145778865498338,2.2206048902974067,-10.832661846093277,2.0677800793274006,-9.082822899958746,0.06934604905581666,-2.76152439820866,1.7336595636415937,-12.76960295280391,-1.2959309856326497,-0.40291659615091036,0.4924712060178142,-5.209473236072955,0.7146948087830655,-7.370496852143605,1.1718233315737416,0.49463753695395296,0.29869579463069035,14.084858930205542,-0.02680919485454338,6.114297621244339,-3.0024531166347606,1.5827707821779178
grabbing,-2.26169125914206,-3.4575809123978596,3.0229250014927085,-0.37252438379719127,0.11301939965829719,2.2198445419300246,1.9631933342260541,7.665799600802315,-2.491431867483509,6.508054559611205,-1.184652166848384,-7.026861473579332,-4.850370353835443,10.56513871711928,1.2646788434279397,-9.139851925111728,0.3974904084983517,7.36671590346466,1.8221464012225244,-6.474125142939464,1.256958731792979,-1.9718616151523702,2.02116671333303,-20.56721319040706,-1.7671120509237113,4.645436063657845,2.156527398501978,-5.429191433990829,1.9973189478656224,-0.9006286849698669,2.6350211840967166,-14.968237303932744,1.861592787878809,-1.5422493273317421,2.118911285346365,0.2665746473658051,-5.907227206887831,19.13959200830786,-3.75960798786747,6.9376864324780625,-0.40715439188029584,7.5900443786124585
grip,3.42377819268998,7.879953884274296,-2.0446740258527454,-7.084582472865302,-2.251003235306423,-2.419680238447337,1.781453778439959,14.67935481661843,0.1519210370412702,-12.377898774728491,-0.8026102746494755,-5.176483213500199,-0.824162810425801,3.0662882858693403,-1.3759965112442223,-2.3301702156801243,1.5279066352445947,14.36684976362438,1.8700352702579481,1.3648371637611536,-0.10914715070898186,0.41566071974758434,-1.5362835106847812,-5.8110752591036166,-1.2827690647926495,17.37755899372158,-0.04237703951392849,2.625312367419946,3.413700099060286,-7.586547685554075,2.4273342715722546,-17.247239727668827,0.9266268958643883,4.048199208825478,-3.733077635087136,4.514506052689704,-0.3926975385338547,-4.659933787072769,-0.9063952898127801,-12.374933281013629,-0.4940988457319611,7.565138340453172
hand_heart,0.9174494734371853,-3.0880635759756387,0.02274538118677052,-0.3715836182652379,-0.39681323671916546,-6.910434255770609,-1.0273369624844975,5.089005115823381,-0.2577108518573897,16.80543511347822,-1.9481723170591558,-7.361850816341138,1.8457507358467011,-13.395832377650326,0.6735947942277557,2.7944246967926087,-1.529101665382914,19.360506015155234,-0.1047806089160538,2.745876710739742,2.5096036786931326,-6.6687467584459394,2.901344136799094,-5.933625766133354,-0.08727186509629113,-10.320732616825655,0.5541868984778088,8.613799265050748,-1.5236820106680948,1.5540631640761389,0.27569843209315786,-0.4849782223267417,-0.1863892073107895,-5.844589132827402,0.24424012591252744,9.294763952513247,-1.803657123157844,4.848957595202,-0.9275580146723718,-1.8903511925751606,-0.5307334330629173,-8.037917442647505
hand_heart2,-5.529133196723856,-2.5226057609898174,4.171374730265437,2.283124765440044,1.9537686451272787,1.1378495914949283,0.29411820190401394,4.33844385987986,-1.500460623024469,9.817963677867285,1.1614858825562535,-4.942227872771728,-0.3766200398407557,-12.733323578893296,-1.9696991251797302,-1.4354779074241948,-0.25995507609218327,5.0152933854808674,0.9659906952961204,4.611996819726709,0.29231405221208845,-10.056402774056878,1.4149584175754726,-1.6627239281707087,-0.5368309261850455,6.818126975213717,0.050094082491371476,4.810366228845732,2.2118998885768018,-8.877178393420156,1.3138288607135278,-4.260196006759801,-3.398868200936244,5.684374980261765,-0.36231962930399425,3.566619730106487,-0.21022593145005739,-1.9278359474204565,1.01821602700765,-2.949979906860345,-0.7194553767065751,3.262272753194237
holy,-5.244221752637533,14.27867445608268,8.363327972892355,-12.86774882739254,-3.952621161298892,-12.88561572285867,5.621333232477291,2.267928736340697,-4.572721123656594,-4.4645045961677905,-3.855227827953787,17.627405934972444,-0.519372345697118,10.547373357229953,-0.8526855515829057,2.780904663613468,0.3388379338442989,-9.103960346726915,3.4980524836024984,4.800405763123938,0.280906166605473,8.729010147553,-0.8877960055560766,11.024286265041114,1.0169329233628788,-7.334610881920433,-0.011271073207416722,-3.7649182171543645,1.5462995184258044,-5.306558431279457,-0.9448110949131463,-5.810893670774438,2.6394557237951406,-16.355361096528984,1.0499388735472421,-11.461663018835699,-1.252407951378212,7.1379118503309975,-2.6160867763347557,7.116630694598263,-0.059787880557118284,2.644396591996041
like,-2.3783480341594516,-9.921201478661358,0.2066311630485075,16.300469706021897,-0.9651806067529687,-9.455745875199293,-2.773653574313857,2.2228351026864814,2.9710691806607215,-14.329641020197553,3.408688560606947,3.2672956905767214,-1.6493308643143434,3.7707482102974,0.19204996354791032,6.226997621708464,0.3956939023487147,-10.786492596842265,2.540143413300221,-0.727012599601806,-6.291646464260955,5.207234373550882,3.5506831471185767,10.752178668355617,-2.476766836295979,0.07556494884872743,-1.5343893146144902,-5.725739745133967,0.3944063107079294,-10.625788128697378,2.73120265301976,-0.13461288532411614,-0.9170863170605643,6.276276335175289,1.5611640881258342,-0.15425926912419993,-1.1767538784070988,9.335151965206988,0.5063350243618098,0.9503827272904997,1.8678844448982277,-2.322037206583262
little_finger,0.2927857340525077,0.951596528750554,2.490501455831985,-0.6791811786900102,0.1615064089750687,1.0752189487017692,-1.7443069912920304,-0.6736612895945171,0.6751671468921316,0.1996737340036791,-2.3065265901407375,-3.687068924885004,-1.4019064662666412,-7.194952233733722,2.539117497205899,1.5967266522242922,-2.220262719040191,10.531389576062653,-2.0791542893589634,-1.4295861023590082,0.05074307002491979,-5.159706642146925,2.7090220313236726,0.9841256836049922,-3.7637618903226504,2.0217038590439116,-1.9706473337070525,2.415965619497396,1.0127892373177008,-0.09149409136581695,4.6647712253500915,9.01762681566716,2.359196164669674,16.002546517879342,-1.6558976289534384,4.98554734694098,2.6912888027617052,1.560748648478537,1.8173668664287814,-10.832229786564504,-4.6939483933454484,-21.38374546146909
middle_finger,1.6957977983843597,-3.716500075632661,-1.0453314378413106,-0.49137174926250854,-3.0473116187332048,-3.33310823026103,2.2754175539559585,-5.736071472619996,1.1105789410215336,4.097732002008847,0.35702592966516833,1.8206254094690808,-0.5121673533378401,-15.390510066085286,0.8292871403314573,3.9852934996204437,1.1669112841217018,19.59073360194507,-0.23336373795064635,7.902827685644223,0.18670996758682884,-1.2437532795572264,-1.920484239194631,-9.775671272143061,-0.3775820570588873,-21.402991381410917,-0.9650311674548245,8.302340811471542,1.1160463256146052,6.809811320759576,-0.18669053689644757,8.533409737517307,2.336410428654381,6.727800991846056,0.6760275125581875,-0.7309189040884803,-0.7775865582472978,-3.9765101786968757,-3.295611682192873,0.8632647912493412,0.34395156362293505,-2.738228127949681
mute,-3.096592976963603,3.656782541795466,3.1162277005183814,-9.122813613674591,-2.0067525953053322,5.912142445583353,2.539689311025333,19.087222609882005,-0.5113347471504942,-19.046410644332724,0.1463713841677951,-1.6675057935441422,-0.6878183487576094,13.409308889566917,2.12622881869398,-1.3766302650679663,-0.03420790160443431,-21.16633819814372,2.634882122267389,-4.390845003619016,-6.12665438004207,5.290871598168611,-3.2132259922367523,1.902486455969956,0.20848422424683546,7.34796561820362,-3.320902124383691,-1.9776403562145657,4.941096489887507,-2.096143044576394,-0.10973337073679364,-1.7214882284032715,-1.94196545178116,5.2258812209359125,-0.05494992568413848,-8.684989719957409,5.7485854829693395,3.762663309418667,-0.17510236195775847,-0.4967072842369821,0.15137606621539315,6.0552907747979505
no_gesture,-0.11772411551008855,0.9386972184086734,1.9299731483950402,-0.6767230207960263,3.6286528492049492,0.13825653472656693,-9.925515788351456,-3.692633006213753,4.545849486959701,5.41376559018237,2.78091063481936,-3.3333992718927354,0.6482635826009766,-4.759491046742988,-0.633250070273664,0.3638185094969568,1.8419848678201292,-8.155597858419657,-3.029228191789668,3.0685649890546514,1.625940174214625,-3.022743752941786,1.7988638597755777,-1.1634661607833108,-4.441586912484467,3.4678528205007444,-3.007604210678813,-2.8482463695246034,4.651546887473738,-3.36315919035718,-0.4437931782224404,-4.668267570761947,-1.0517836283341166,-2.2772155094814877,1.215684579142564,5.4845897021493695,-2.3900909195970073,8.147473235025604,-1.0991743499715394,6.576765071494864,1.984218902854129,4.509845184822942
ok,3.5812394459268426,2.3846281007652426,-4.18124182352931,-0.3490598771181225,-0.9189100771464954,2.017390063665662,2.552316868535749,3.616117237210453,0.111902358007452,-6.879046531347229,3.609108305390503,-5.990414910321033,-2.377059354239689,0.3215071599487676,-3.2087143299566305,10.789795154281837,4.641819060838383,21.3035860192101,-2.4791957815115016,-5.778489073062587,-1.0536862964478644,-3.4544965330293773,-1.7573628239156691,-5.344782499428253,1.461325675748288,-8.411789199473949,-4.805600854950428,-0.6289408352016904,6.337811341467788,-1.024347647255899,1.7052225327951642,-5.405368885078818,-1.7829637680088297,-7.338896192824812,-3.6882209121913387,5.947691956760161,4.945244596492767,4.990704400266916,-0.18663779537418043,2.1049146734470705,-3.0982176387547904,-1.8323955905967517
one,0.4352955530590104,-6.8639762337272145,-1.9375108224731332,-1.2899330194256664,1.4288474702454614,12.268942284578813,-0.09109242472994526,-5.789368958296506,0.30446770498790704,-6.355316957094696,0.4608435325223696,5.275207721666059,-3.0995128354351342,1.5372904169481072,-0.2687095668548839,-1.0646518390387223,1.554354619643314,-17.843281358041523,-0.010808017458730959,8.21155358363072,0.40394638873023697,-8.321845414105182,-1.934756078143754,5.63100904497413,0.763589225403481,13.353344986008775,3.34055741860308,-0.8705735297013841,0.3909185485457581,-6.084860525750814,-3.5154669084529573,4.246934904078315,-0.5688763073322901,5.569129118203041,-2.032622336767852,2.92426574313621,1.7035950932604367,-6.970034579264461,2.3794187857945484,-0.19588242151645668,0.6789421592239356,2.526461201801651
palm,-2.2997307338809483,-0.025207513673382406,3.496911240768145,-4.788790028906921,-0.6992155914849003,7.748623480092675,-3.7210653375071905,3.9783087469382363,1.9592013861491173,2.9761659278918753,2.9938728120047515,-6.382752267662092,-1.8310798991539723,6.624541079762748,-1.1719868331762622,8.364026769010794,0.24016899928036992,-7.845484787929968,-0.009402171620519722,-3.9948679443980457,0.3223444217063041,-3.9306797813113006,3.704302323558851,2.4797525191429397,-0.7968160740227578,-1.689202689187952,0.20114229949318582,-3.960973515131079,-1.3027128409128563,-8.193487486059306,1.0434749996415615,-4.721536073883003,-0.5274220189089528,-9.75178584059876,0.38487673544708484,1.160720926746395,-1.1002971375048571,12.777978149906678,-0.5662060457494644,11.623372643061858,-0.5896970966747088,-3.14472824780577
peace,6.8119000587076135,-6.3753106920393865,-4.386181317013743,1.0284146199340989,-0.4623893920664085,11.784285708343276,1.6324234530261228,11.527280161319776,-0.7105360765719692,-13.874764029872473,-0.8919761627783865,-5.755376066321895,-3.6586293347969443,10.814481701879329,0.11218094000144017,1.4248227058388707,2.177023906417262,-1.6660654841377642,-0.13377913225560542,-11.68886804138935,5.66892244064859,-8.714226551270034,1.6266762807929376,-10.140851476152422,-1.9261339006137237,-8.894139082459253,-2.1416235886336596,0.44961689891273804,1.9244601302867446,7.791188598776693,-0.8739083663124939,5.682034448215678,1.0024644789232116,6.285114216737384,-0.8089417969970866,5.974792704238747,-3.480362323808523,-0.31529401432626597,-3.1652653146006107,-3.7093852148054562,1.729461463768307,7.20039338784569
peace_inverted,4.5017593653479615,10.410365090406147,-5.050017856311595,-11.429522420248103,0.4459730929813278,-15.073597308473952,-0.9611539149012626,-0.6456376762862797,0.5534064839018876,8.850867293181784,-0.47314571151106305,20.619725229275225,4.330574855831173,1.9144098397787208,-0.9812676227311455,-4.82111245722071,-1.986345387736948,-8.170951499957644,4.267591812992563,6.619862361522934,-0.37074929210671437,-9.545979333549523,1.428292111109798,-4.863523660927965,-0.23559066286879496,-4.131815485400099,-2.293746305915142,-1.0295730149588431,-1.4171842201373366,6.473108523707924,0.04144951831046172,2.485658886407457,1.4212901711210346,1.5187536011286844,-3.2988872252824732,-13.231644111370693,3.8191908710634643,-4.263441312971967,-3.0297409608494803,8.071202239559714,-0.9845116150649198,10.149052162583883
point,-1.1024280855685942,6.847739387900167,-0.5553188546616975,1.250586545730626,4.7698151084103815,-14.445093953429083,-2.2616910113064623,-7.369600625727371,-0.8512903977306032,18.592913952901277,-1.1015455661760345,0.7492556100738988,5.0868823843034034,-1.3869849624023716,2.0391494775310237,-12.249464099878104,-3.2363874987908794,2.555879161223828,-2.4441491732286296,-8.3465759777479,-2.2924559324089233,-2.898004808199001,1.6513087464189067,1.105836704262371,-1.939525047711345,10.989937200136284,-0.4578989993221529,-1.1328689682407076,-6.178760302005525,4.8250115044319895,-0.2044473818683028,2.2300991850839615,1.745746793402881,-1.980116319960622,0.6259075184247405,6.312764606006162,4.949338067907571,7.920708566001592,2.5343105803577632,-1.6058984666380964,-0.4151371424708666,-10.507338532471472
rock,-0.051706787510798415,-3.153202139652811,0.24572407601215535,-6.876936959482457,-3.1105370380103063,0.779974360382727,-1.2781799395661277,4.101005828841553,1.1089904666843666,-0.5097285281553752,0.7374476453509093,3.645565882741113,0.9378245616519391,-9.343683432392238,1.837463387304906,-9.836424795703596,-4.180657519428355,-5.647805302060526,2.958701698804538,9.186420031638864,1.9532840045992381,-2.6305496288061967,1.6143090359847116,6.392526058171043,-0.7288255209267224,14.648015152741634,2.0765940486430745,8.38994439285059,-1.25730861035731,0.7942525494981356,-1.0886725282859726,5.33922556961059,-0.9814394531718559,7.357097595173239,-1.15336823277114,6.3340867957657245,-1.032317242924777,1.2151658763240574,-0.4164669390677054,-9.538995291207797,2.3092030195896904,-20.71855399496282
