class,feature,coefficient,abs_coefficient
A,y4_scale,-2.1360498608596155,2.1360498608596155
A,y20_scale,1.6143749166533572,1.6143749166533572
A,x4_scale,1.4805682485178568,1.4805682485178568
A,x5_scale,-1.4070530011169755,1.4070530011169755
A,y17_scale,-1.34155959659007,1.34155959659007
A,x9_scale,-1.1495804218609957,1.1495804218609957
A,y8_scale,1.1326720243030743,1.1326720243030743
A,x1_scale,-1.1150085858964962,1.1150085858964962
A,y13_scale,-1.0775014186552638,1.0775014186552638
A,y16_scale,0.9912125050469486,0.9912125050469486
B,y20_scale,-2.255749194042347,2.255749194042347
B,y16_scale,-1.6067749714535509,1.6067749714535509
B,y8_scale,-1.2464370910670957,1.2464370910670957
B,y19_scale,-1.200327719242695,1.200327719242695
B,x4_scale,-0.8670893185501709,0.8670893185501709
B,y7_scale,-0.8428753782930887,0.8428753782930887
B,y15_scale,-0.8073540296483039,0.8073540296483039
B,x15_scale,0.7833221012280254,0.7833221012280254
B,x16_scale,0.7182426507804484,0.7182426507804484
B,y12_scale,-0.6718072520099457,0.6718072520099457
C,y2_scale,0.7811781838985912,0.7811781838985912
C,y3_scale,0.7609281919519487,0.7609281919519487
C,x9_scale,-0.6498676444237431,0.6498676444237431
C,x12_scale,0.5067832224710147,0.5067832224710147
C,y4_scale,0.49879572750163476,0.49879572750163476
C,x16_scale,0.4673935602605983,0.4673935602605983
C,x0_scale,-0.45725817947269654,0.45725817947269654
C,x5_scale,-0.4559880145312793,0.4559880145312793
C,y19_scale,-0.4364034786465922,0.4364034786465922
C,y11_scale,-0.42813131468047727,0.42813131468047727
D,y12_scale,1.3756793119259403,1.3756793119259403
D,x2_scale,1.1258412244282727,1.1258412244282727
D,y11_scale,1.0894621914933669,1.0894621914933669
D,y8_scale,-1.0272233042246661,1.0272233042246661
D,x1_scale,0.9091682562656961,0.9091682562656961
D,x16_scale,-0.7309056792646003,0.7309056792646003
D,x11_scale,-0.6915568992991776,0.6915568992991776
D,x3_scale,0.6705716198395631,0.6705716198395631
D,x7_scale,0.628987917154684,0.628987917154684
D,y7_scale,-0.6251891738775269,0.6251891738775269
E,y4_scale,2.6378670276320877,2.6378670276320877
E,y15_scale,-2.2205431161789093,2.2205431161789093
E,y14_scale,-1.9579176675323924,1.9579176675323924
E,y2_scale,-1.8772101612279448,1.8772101612279448
E,y19_scale,-1.7476456863008751,1.7476456863008751
E,x4_scale,-1.611499345497265,1.611499345497265
E,y10_scale,-1.570310407854455,1.570310407854455
E,y11_scale,-1.5513132820785969,1.5513132820785969
