feature,importance
d7_11,0.015602635718397534
d4_20,0.014124823416207143
d3_7,0.012164151714658124
d3_10,0.011967524381178365
d4_15,0.011914554583500872
d2_8,0.01127691203009784
d16_20,0.01119030022331672
d3_16,0.011009438793169912
d2_14,0.0109531321220796
d4_10,0.01053024787095376
d4_6,0.010225240733619865
d4_5,0.01014442372007099
d4_19,0.009886042677327168
d4_16,0.00983035667056678
d8_11,0.00967870030418847
d4_17,0.009475101189487925
d6_10,0.009397364997887563
d7_10,0.009334380313667701
d3_12,0.009321690083934353
d13_14,0.009309710351664457
d8_12,0.009147308872157606
d4_11,0.009124062047593088
d2_11,0.009097507254405363
d4_18,0.008772557294211874
d4_12,0.008674284316944666
d3_8,0.008621159043841524
d3_11,0.008511286080061098
d0_4,0.008509781969356055
d7_12,0.008339111842379815
d15_17,0.008272842869294089
d12_13,0.007989707121608531
d1_16,0.00792642075117817
d15_20,0.0076889608209175795
d4_7,0.007561359493580556
d11_15,0.007547634522089402
d17_19,0.007525275654692466
d3_18,0.007473954059227163
d8_20,0.007437350398460687
d3_15,0.007343000379667768
d11_17,0.007342502261133365
d0_16,0.007314112915187932
d1_8,0.007249749898371465
d3_14,0.007211738219597093
d16_17,0.007200071382243691
d8_9,0.007191618415605512
d17_20,0.007113419226659221
d1_15,0.007077162277602631
d2_15,0.007056302568061681
d13_15,0.0070493699478884645
d2_20,0.007039693198177168
d15_18,0.007002565240233771
d3_5,0.006916047384118463
d2_16,0.006802953740912283
d4_14,0.006565970193170383
d5_12,0.006475350336168008
d5_7,0.006426143462146024
d7_15,0.0063783457890996265
d6_12,0.00626034998148382
d16_19,0.0062086644439233105
d5_8,0.006141069920771268
d14_19,0.005962396368057444
d2_12,0.005941984818578455
d0_3,0.005898008236958965
d4_13,0.0058900404746744205
d10_18,0.005884549060864872
d9_15,0.005826617903806283
d6_16,0.005728822023757831
d13_20,0.005727272256482056
d3_17,0.0056886581986982775
d12_17,0.005659593685782876
d3_19,0.005632538766743355
d0_12,0.005626763951324321
d9_11,0.005580730913657062
d2_18,0.005557864278648192
d3_9,0.00547896273316612
d12_18,0.005413985089969783
d2_7,0.005373732139775121
d11_13,0.005336681039878901
d1_7,0.005198420110588231
d6_15,0.005156694400415923
d1_20,0.005153611330264862
d2_6,0.005112130846228057
d12_15,0.004982167129523673
d11_16,0.004933524325986021
d4_9,0.004915268864838207
d0_15,0.0048998894592570605
d2_19,0.004818050969426885
d17_18,0.004782300341207793
d7_8,0.004781990025905504
d2_10,0.00470369164094336
d13_16,0.004703457426174532
d1_19,0.004582213046728511
d2_5,0.004552691653301018
d14_17,0.004530304726992351
d8_16,0.004501807470055119
d1_13,0.004454985697692995
d11_18,0.00438849470423576
d8_19,0.004364420436808281
d0_7,0.004351912059707736
d9_16,0.004285081497986587
d14_18,0.004251344316753005
d6_11,0.004246116667494967
d15_19,0.004220186076373808
d5_13,0.004177318989016569
d0_20,0.0041646653927041
d7_20,0.0041143423991270465
d3_6,0.004074341953057925
d12_16,0.004044276378806786
d6_18,0.00404055101143774
d11_19,0.003998874088366537
d7_9,0.003985756721697242
d14_20,0.003977393720699582
d9_10,0.0039650317103330545
d10_11,0.003928997663338071
d1_17,0.003917432651268812
d10_17,0.003916794640706848
d12_19,0.003911110093392833
d4_8,0.0038970727083936156
d2_13,0.0038607295202790436
d5_17,0.003848390100117206
d2_17,0.0038233606532772123
d10_13,0.003718294447963281
d9_13,0.003699797483522891
d0_2,0.003669206391404745
d6_8,0.0036523820059429957
