mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
6.593991708755493,0.081127597419456,1.3544698715209962,0.030733701391274636,,sqrt,1,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9988950276243094,1.0,0.995575221238938,0.9977876106194691,0.9966814159292036,0.997787855082384,0.0015645684618285623,14
23.0768180847168,0.1085285613061977,1.1350078105926513,0.02720035521456577,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9977900552486187,1.0,0.995575221238938,0.9988938053097345,0.9966814159292036,0.997788099545299,0.0015643958392098094,12
37.21116399765015,0.20128513232259201,1.650655746459961,0.07586637556720616,,sqrt,1,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9977900552486187,1.0,0.995575221238938,0.9977876106194691,0.9966814159292036,0.9975668606072459,0.001467607125335189,19
9.915880870819091,1.7377965306506153,1.566058301925659,0.10856340554113142,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",0.9966850828729282,1.0,0.9966814159292036,0.9977876106194691,0.9966814159292036,0.9975671050701609,0.0012895312405787726,16
23.36285376548767,0.8878498376518925,1.7901715755462646,0.2318713843410509,,sqrt,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9977900552486187,1.0,0.9966814159292036,0.9988938053097345,0.9966814159292036,0.9980093384833522,0.0012899501228731069,9
38.43197321891785,0.6458961006770352,1.5780506610870362,0.4021513350612053,,sqrt,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.9966850828729282,1.0,0.9966814159292036,0.9988938053097345,0.9966814159292036,0.997788344008214,0.001398658756952374,11
8.83905096054077,0.5930461004503376,1.457287883758545,0.15312056836859017,,sqrt,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 100}",0.9955801104972376,0.9977900552486187,0.995575221238938,0.9966814159292036,0.995575221238938,0.9962404048305873,0.0008850801359267172,41
23.595760107040405,0.8940590244908689,1.28594012260437,0.19772520992177087,,sqrt,4,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",0.9966850828729282,0.9977900552486187,0.9966814159292036,0.9988938053097345,0.995575221238938,0.9971251161198846,0.001128102721815283,24
35.61021265983582,0.17987111241270687,1.4874071598052978,0.12116924494051969,,sqrt,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 500}",0.9966850828729282,0.9977900552486187,0.9966814159292036,0.9966814159292036,0.995575221238938,0.9966826382437786,0.0007003932908782982,34
5.1154547214508055,1.1548819757179498,1.41579008102417,0.35583222588457136,,log2,1,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9966850828729282,0.9977900552486187,0.995575221238938,0.9988938053097345,0.9966814159292036,0.9971251161198846,0.001128102721815283,24
13.305672454833985,0.11538914150370996,1.5383273124694825,0.028202882382340866,,log2,1,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9977900552486187,1.0,0.9966814159292036,0.9988938053097345,0.9977876106194691,0.9982305774214053,0.0011279102973865618,1
