,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
K,0.023722493108978684,0.17596748442241683,0.21282390500127912,-0.07949795173730237,0.14012706608232658,-0.390628761412692,-0.07635656006707711,-0.032496637590572336,-0.25552753601813666,0.1215265311811624,-0.3156764712617177,-0.08324683233404652,0.31156513008835,-0.62918974954549,0.052359610569541866,0.22187985637068158,0.3903932120548653,-0.3067940533156565,0.3039277532794572,0.20982458877174445,-0.3655383691570125,0.3217295803246743,-0.15610275275978625,-0.37994562266678317,0.3124081253920048,-0.31184174019421085,-0.3809901874087396,0.23512525604073667,0.3864588297308945,-0.1933051645649864,-0.013944198322863652,0.16941544897553956,-0.2107433342167709,-0.42569704081621595,-0.3311633129885802,-0.2947978021949466,-0.6459642793967836,-0.48521260098549507,-0.38304621126756505,0.17501950575465605,0.30432037358785974,0.06604932191170416,-0.09903262878956007,0.4332520536201242,-0.0928209882549609,-0.06789765153180521,0.4994701527024672,-0.12086943974895852,0.03856369214492523,0.44674028832007906,-0.08626776141985693,0.13858715767607793,0.19898083941682773,0.21001911140641097,-0.027837259972557146,0.3857517792786068,0.0486103305221633,-0.03603610905579059,0.46166332678736316,0.026468971336704755,0.009963852558709753,0.3964224840539818,0.050121793666751444
L,-0.47007012758876354,-0.1534700076736341,0.3015837039035068,-0.44521986939639563,-0.008002407092990271,0.264522543626892,-0.1769662544312986,0.2599558873979005,0.09306240915209037,0.7201265008647633,0.3167701968022657,-0.060578470737572825,1.2616925326958983,0.3180368696314839,-0.2038590209426376,-0.29749231155625155,0.0847158537014553,-0.11514295215729085,-0.027503485793144565,0.026886736654830025,-0.12484797821291105,0.00686196146624614,-0.4410802128998753,-0.15414032127477395,-0.012871869277694334,-0.4790073543795661,-0.2107754007765396,-0.3404461618239955,0.007373191264388983,-0.28428716485941047,-0.11201720823491852,0.13699375816478107,-0.2425466734703306,-0.07965966904170159,0.231821638576648,-0.05726481430966955,-0.14581949546090345,0.2843952535070653,0.06511269356723647,-0.3360926672579437,-0.0028372869737405882,-0.3723366886822712,-0.09669864442164965,0.20862074794507893,-0.26596579007968413,-0.04636685636613928,0.2045957960068289,-0.01944035826821955,-0.1358344570928835,0.1595332981419862,0.13917253653734238,-0.3150206943907761,-0.05915520988683653,-0.29624342283507715,-0.12376545296513362,0.1270194373005997,-0.2693398612187999,-0.06295950565255987,0.26001266413944735,-0.16910549577907058,-0.08136152365952212,0.26326065831285667,-0.08396408707013342
M,-0.15838857479150223,-0.6273720151982257,-0.31284573811915245,0.06499724471938187,-0.7870260992851876,-0.0062279339811389,0.47596774728147057,-0.6904196828292877,0.3508199960648417,0.7958264092648447,0.11144448756060783,0.720568799507259,0.38998299941366876,1.0415703117471362,0.9749515686268583,0.18303275168001795,-0.48696197998452523,-0.1270709873646751,-0.28492577981246026,0.1454550448648502,-0.676716263336466,-0.32611545878148607,0.4141861490341586,-0.7585550820257384,-0.11570444831936813,0.37951079781008684,-0.6284962151468898,0.10974585204891761,-0.32350401101747067,-0.05515659091989459,-0.20901749970399244,-0.1749218890523284,-0.8691856462536657,-0.4087211207299566,0.22782158714194672,-0.7896589077853367,0.24727965328238435,0.13737073244662917,-0.5041336791161602,0.06675625318781435,-0.36035710019428935,-0.0009162059316270734,-0.09127282356185146,-0.8828171940659134,-0.538590846712547,-0.4581306786726612,-0.36063175344276505,-0.21529498565237196,-0.13948925728210118,-0.2945006125183816,0.23601801276449985,0.10777241621075301,-0.44232875572007985,0.013405878367008054,-0.06177883647042413,-0.5289973575314143,-0.2379104013497949,-0.17378893057200018,0.02197471132500032,-0.11944974904558653,0.031164323825939297,0.0778179279291091,0.11131760960847341
N,0.36332256451157896,-0.3443114139668843,0.5191874330095096,0.3526142341831809,-0.6458984603333159,-0.05667428937021465,-0.25529086413562707,-0.5615062111804585,-0.28180028889765635,-0.9391656178698397,-0.3778223674009524,-0.4542003116425545,-1.0094746325471646,-0.4665702116443223,-0.5268409002841685,0.2570721134369369,-0.299488305495383,0.1031424086847861,0.18955729989688808,0.1653398254583387,-0.04048424578136815,0.13677313876647632,0.35504981596615637,-0.24968797231619028,0.17912261155647546,0.3857393081019901,-0.3810963224715187,-0.02150865491863214,-0.3812713739224427,0.09126036449176467,0.04758507105843567,-0.6006085513850211,-0.1613633622159338,0.05712989665163539,-0.6105418272143934,-0.524696563376198,0.09564815914136236,-0.2167572132887117,-0.7046959275626669,-0.2056203286653028,-0.3718940521468091,0.03831950390175628,-0.1220212059188252,0.3616105905244204,-0.0709413151875012,0.17586742717013423,0.18632640550700463,-0.4726226611366584,0.31878926958824844,0.19297566696940532,-0.6891227541652962,-0.2550011776912061,-0.3342245514765031,-0.005223673930263094,-0.14296020579369947,0.2679990230271472,0.02681407576127621,-0.11247694732974195,0.22114043090769184,-0.10745224448117083,-0.13948089272382672,0.15201131635272105,-0.2262661396955252
O,-0.006656072874874288,0.14463836597644864,-0.06400472729183843,-0.22394984826558925,0.06071289657800825,-0.21821879393818885,-0.3017345671872841,-0.03046612208007735,-0.2397055548073379,-0.2643763778265301,-0.16236069389133392,-0.18062691982500625,-0.11559868170681371,-0.27459998992511453,-0.09651944262045552,0.1760576607977714,0.19049687629554998,-0.47274138738406246,0.0837147741562421,-0.12537852381463033,-0.2970571890430678,-0.049839673417127896,-0.17176529624567902,-0.0697091111228602,-0.11244937941435493,-0.06060794285257677,0.08048101286001842,0.37941733345155026,0.18461622868246932,-0.43419713287202144,0.3281742071574644,-0.2684014117060859,-0.16979477845539548,-0.11392994420828932,-0.33138022609151074,-0.025362601797755475,-0.40249684011514525,-0.18913584315736456,0.02656664705272702,0.362341621130382,0.13029448819852807,-0.10457352431787253,0.27940236454096284,-0.21190506186026212,0.11524691561206357,-0.010810917538793222,-0.3020652253851771,0.17900223785757863,-0.24854268477326572,-0.20194363054376813,0.15628456353418346,0.2789457215048187,0.07619309768567874,0.15851890282496922,0.1918325376428563,-0.12296825778687806,0.2250300702304814,0.002985388020506093,-0.173622058715998,0.23965279032846706,-0.15908529041240624,-0.10218161954735816,0.2213229750717465
P,0.34347777131237145,-0.395442384819602,-0.24212360188155796,0.27052899190781027,-0.16999289333090037,-0.3033885098775114,0.13125958254253295,-0.09575441638381567,-0.18959911907216284,0.14382819805702565,-0.2680978390445464,-0.052474008113770454,0.06106882610840656,-0.35046279243782685,0.02257012651799835,0.028063712582141968,-0.26855429339136333,-0.2108380331511897,-0.3599772099709878,0.06913466729487355,-0.15390400073875282,-0.459566921109615,0.10242115000725062,-0.17174846595987586,-0.509390732626525,0.10669387404946759,-0.1976650187348154,0.028006583537872193,-0.2033930193115593,-0.014352504613297158,0.022931842252617473,0.5497813537664434,-0.023975371335072045,-0.3911368075450261,0.6483063773544183,-0.2700557217852095,-0.600043934083645,0.6836116847389938,-0.44754532069751735,0.04012015934113436,-0.15471796015295775,0.3226607769564507,0.2072089066411193,0.2837723474671084,0.2755665057686536,0.15685933786547163,0.19989163048560035,-0.009303591252194708,0.08616391885488867,0.22438340287404485,-0.21195918137056688,0.03156876313261015,-0.1909809878680334,0.43218296872261014,0.12472218270596612,0.11203771281410806,0.3701128074266115,0.12456988071538753,0.12254108783221651,0.24824340966322844,0.08612910862887153,0.15762936015576476,0.17768728585374796
Q,0.2216365894165891,-0.45865219887804093,-0.0846693269557408,0.22357634464199108,-0.4276455757072833,-0.39854239014683285,0.10725481877827442,-0.046391467066709206,-0.2439451448845653,0.03614925962135882,0.47796984611199056,-0.06106556079445853,-0.07140717902722139,0.6779535060623562,0.11625314517560552,-0.20359010114222295,-0.4428598297615304,0.179058992526986,-0.20554448775208264,0.41170218930343283,0.12623114278017306,-0.12473440584115494,0.8072368775719223,-0.04261178038405397,-0.031838358714046805,0.7238445473471458,-0.13339724746609943,-0.10720992093480315,-0.3520078871382259,0.5368640576554301,-0.19028585144966972,0.02544243022733266,0.42068513034475674,0.22229956474910245,-0.08913800919066152,0.19639801479771168,0.41371308922242783,-0.1978352436667328,0.07547285061072043,-0.02424662539727694,-0.21745037273155934,0.7557671523288673,-0.09657251121236932,0.0021217998942593143,0.4767760249257181,0.12334395397859386,-0.08642945499775155,0.2141090832655855,0.20813223711535878,-0.20201888287814493,0.06683989134394962,-0.00817868734989971,-0.15302523937642776,0.6364902615136155,-0.007756284706544288,0.01352075746777943,0.42918653897060743,0.13428430564032806,-0.06513183987817797,0.2910310229771282,0.21821388814479345,-0.17298519584415514,0.22020040886114575
R,-0.37479361216017776,0.3066369448059533,0.3496015838564829,-0.3862135615824095,0.22566735194147416,-0.5494187754023994,-0.3204839000764934,0.12119203316879913,-0.4823238781821529,-0.09434282369865256,-0.19135653257227156,-0.4344776139837663,-0.0004481761671947274,-0.7462214042490664,-0.2916355942064059,0.009320366926495526,0.10943054967354261,0.257675513996464,-0.34445320854681577,0.16424765734651403,0.19164723066969427,-0.5397236649312376,-0.33078148059911716,0.07796949418501804,-0.6976681015890518,-0.4482142880297195,0.001051194945807754,-0.006911902195901698,0.11430294447982192,0.554946722864189,0.6990042217718844,-0.1810192288666785,0.42290026541899917,0.9124772095170531,-0.4523433968655197,0.4934197269194003,0.694710891862881,-0.46539265211078823,0.618000372760488,-0.10769936842720594,0.11096155126052669,0.5687748741246195,-0.22781328689190972,0.12922069414446935,0.06253837025050216,-0.1944348193345606,0.33844100148793294,0.08892571943592457,-0.023520870202311174,0.33173077372707316,0.2923250485421775,-0.17164059997577408,0.08854943189286561,0.34024182492576965,-0.20871643074308655,0.1867656382038701,0.0159949714581871,-0.1763646816218047,0.3481248866759839,0.0018757019951721448,-0.09265040682877901,0.30470564716821047,0.0742304403769404
S,-0.20391217042610543,-0.43306186124780316,-0.11950581145370773,-0.2006386615336048,-0.37058877666554835,0.5349868191326977,0.2863142857882942,-0.06825081848759791,0.10646368743828935,-0.07799134008805997,-0.3178905587523729,-0.2114060384200904,-0.8482858019445841,-0.02516485657983651,-0.3030257515299814,0.021681966118733628,-0.06105881661620839,-0.12798313235914907,-0.2785386196798272,-0.002580642401091934,0.018102958491307636,0.36825185147030143,0.9047338312788088,0.13214992205940734,0.6971355372279037,0.07460270535737017,0.057123668770942305,0.027676568741825624,0.05266814986715799,-0.5437574282008238,-0.11227516139801651,-0.018828756727916545,0.0458111803650467,0.4887391085478902,0.037098519079368196,0.37407932982984055,0.23405000063362627,-0.5219352732574034,0.3373388071681005,0.03952560559302477,0.018037132581522234,-0.7628974338212325,-0.3577502744668809,-0.21410768287207027,-0.16590615497316558,0.04606777568472234,-0.07604258435438972,0.7755377611113163,0.12345606363863595,-0.4635531881179046,1.1641053224618716,-0.13255266182746614,-0.19469959342051815,-0.6239175749282915,-0.36423242885225904,-0.290141364158733,-0.09334599345187336,-0.16370488325577098,0.012297770959679618,0.6942661211447982,-0.1345790233838669,0.10275872948150941,1.2215665823864958
T,-0.3216525714158833,-0.26758512723516276,-0.6077467356360466,-0.28900461547552997,0.020642409330509034,-0.0983699573192384,-0.38393108597426107,-0.1884950062868409,-0.09715620473219162,-0.534093366352709,-0.8688996519096531,-0.13640527874963598,0.11571204768852783,-1.8005743365299063,-0.05160901593431049,0.42500223302788265,0.03921602011023654,0.21325645784868402,0.9089530623473405,-0.6734780027664756,-0.2985142571795224,0.5381616002556627,-0.6087909338605414,-0.2126968840065744,0.17756193199354625,0.13013361057742542,0.0677458133138001,0.1337276471024251,0.19902319637266194,0.29993730966625476,-0.05301148942805248,0.5633368338589931,-0.1711797201023915,0.1657094255326249,0.8172935372913336,0.22068124606374798,0.14011164302519688,0.4346855687098135,0.6437966530888478,-0.09443713191074186,0.24483073486095683,0.07229585830560781,-0.12069112074594805,0.5380048888650232,-0.6153525563383963,0.01719536480345523,0.5268825690626006,-0.25897750515536533,-0.1315714059975263,0.07964121850378189,0.19709695507852146,-0.26515956823907844,0.3098574188386014,-0.08594814919365608,-0.22174956402688595,0.4165729141282397,-0.47412722221282444,-0.12294027022683537,0.5373610346845863,-0.3787911753303839,-0.22931953608349248,0.2651986098668114,-0.16409022415434316
