,d0_1,d0_2,d0_3,d0_4,d0_5,d0_6,d0_7,d0_8,d0_9,d0_10,d0_11,d0_12,d0_13,d0_14,d0_15,d0_16,d0_17,d0_18,d0_19,d0_20,d1_2,d1_3,d1_4,d1_5,d1_6,d1_7,d1_8,d1_9,d1_10,d1_11,d1_12,d1_13,d1_14,d1_15,d1_16,d1_17,d1_18,d1_19,d1_20,d2_3,d2_4,d2_5,d2_6,d2_7,d2_8,d2_9,d2_10,d2_11,d2_12,d2_13,d2_14,d2_15,d2_16,d2_17,d2_18,d2_19,d2_20,d3_4,d3_5,d3_6,d3_7,d3_8,d3_9,d3_10,d3_11,d3_12,d3_13,d3_14,d3_15,d3_16,d3_17,d3_18,d3_19,d3_20,d4_5,d4_6,d4_7,d4_8,d4_9,d4_10,d4_11,d4_12,d4_13,d4_14,d4_15,d4_16,d4_17,d4_18,d4_19,d4_20,d5_6,d5_7,d5_8,d5_9,d5_10,d5_11,d5_12,d5_13,d5_14,d5_15,d5_16,d5_17,d5_18,d5_19,d5_20,d6_7,d6_8,d6_9,d6_10,d6_11,d6_12,d6_13,d6_14,d6_15,d6_16,d6_17,d6_18,d6_19,d6_20,d7_8,d7_9,d7_10,d7_11,d7_12,d7_13,d7_14,d7_15,d7_16,d7_17,d7_18,d7_19,d7_20,d8_9,d8_10,d8_11,d8_12,d8_13,d8_14,d8_15,d8_16,d8_17,d8_18,d8_19,d8_20,d9_10,d9_11,d9_12,d9_13,d9_14,d9_15,d9_16,d9_17,d9_18,d9_19,d9_20,d10_11,d10_12,d10_13,d10_14,d10_15,d10_16,d10_17,d10_18,d10_19,d10_20,d11_12,d11_13,d11_14,d11_15,d11_16,d11_17,d11_18,d11_19,d11_20,d12_13,d12_14,d12_15,d12_16,d12_17,d12_18,d12_19,d12_20,d13_14,d13_15,d13_16,d13_17,d13_18,d13_19,d13_20,d14_15,d14_16,d14_17,d14_18,d14_19,d14_20,d15_16,d15_17,d15_18,d15_19,d15_20,d16_17,d16_18,d16_19,d16_20,d17_18,d17_19,d17_20,d18_19,d18_20,d19_20
A,0.2524182736905178,0.3041166242650437,0.3708122814166753,0.3442286126794783,0.17079429506509958,0.17031150159951147,0.013799913563835241,-0.029339471665277676,0.24489986106000364,0.15998277542072636,0.031538953239198114,-0.00931583919775117,0.26441317020584687,0.11886001890407914,0.028215486125069585,-0.008420721123784322,0.27924698766433614,0.19146987654840766,0.03900531197210091,-0.024431890441860154,0.2754175081407036,0.35139696749004096,0.34557309811049536,0.081449976785097,0.062212971502109415,-0.03237108652068733,-0.05186109716401856,0.12808296054173865,0.038700141186821135,-0.006269250957976269,-0.007717428995904485,0.14223632654707882,0.03362657279930057,0.0010723649709681693,0.006226470681126561,0.16224307715073677,0.10243345215223397,0.01567874025464089,-0.01978404281807301,0.26083787517047957,0.2800764406622774,0.06444972739485624,0.016241219726000032,-0.02773864751655251,0.005104117329579609,0.10167483059631609,0.01221964694075675,0.013556717154472094,0.048950495727622785,0.1147240928068706,0.02967426442219468,0.03215426675299261,0.06763224014465166,0.13499726968011713,0.07945401906051795,0.0372673440833034,0.028196235696876442,0.2515740035711696,0.19819849777667048,0.03744693355512426,0.13074186572117402,0.122230969418538,0.1855784696604242,0.10448996765408415,0.1362055528626781,0.15077341106222827,0.18956611077447902,0.12744707109794765,0.14212166383598696,0.1735688260446234,0.21803892494406144,0.15965023909092887,0.13468512635827917,0.13984415457584648,0.10332053143427235,0.002721109860775516,0.16491053683447904,0.17592506027951935,0.22604296396498633,0.16876713137957344,0.21034480887734933,0.22436011731871244,0.20822950360692982,0.16453664974029814,0.18838666112557176,0.22013217468012633,0.21418356011058004,0.17312516603074365,0.168132918582792,0.18552839303080534,-0.05353856266878463,-0.07683383371366598,0.0002509313280886511,-0.04802785385428351,-0.28038178676093023,-0.08462592744675661,0.03773418353721913,-0.009134809607461923,-0.2361619141762241,-0.10549857629161888,0.06866448120023196,0.022589566400489466,-0.0675593564267072,-0.13198187133750136,-0.06668707784070071,0.21284468572761064,0.2641626200932113,0.017430704563143617,-0.0923879821453281,0.00717304118357451,0.1258714504539789,0.0434430232690934,-0.05413958482066771,0.00783839044502428,0.1112149409084693,0.06288286944987713,-0.018309677514539862,-0.025055006696038506,0.025965294308880074,0.20584331573677772,-0.008775606657703893,-0.03275426420731356,-0.04518228976197184,0.02067630795115669,0.0032354186988136522,-0.06048116185629002,-0.03747874973099051,0.01950488149241748,0.02871370859998813,-0.01414914343053732,-0.054899609887085817,-0.04546705634099725,0.023044407856006508,0.05514618466786772,-0.037756034060402455,-0.031260139069766615,0.017732783467900016,-0.013130462249688921,-0.0476576553502835,-0.02663837206200202,0.022685552592336154,0.010533767879146618,-0.05239475598515507,-0.0700954206143126,-0.10587617615666177,-0.01980333665234026,0.048273301553546324,0.026290935287689072,-0.2628239889299845,-0.04400139317190755,0.10096100916308835,0.05443250956201797,-0.11006458951345435,-0.1930918803126836,-0.07086098429532872,0.12002498534989366,0.19311598984359807,0.08329504210734867,-0.0036135159199097155,0.05326750965831347,0.14849368897298998,0.1291366345662105,0.018094941618013168,-0.020207082733455374,0.03542651983152873,0.1432836891338261,0.035864894779220335,0.014584275769662772,-0.008642651540941237,0.05332472671317281,0.061973058948090555,0.042744682642126115,-0.028339431140463254,-0.036480163143016386,0.04598957896855964,0.0543417986612162,-0.006436962335344852,-0.005717494628728485,0.04761468869775931,0.054496009615453096,-0.009530802631963736,-0.04254162883268781,-0.12181850624840149,-0.0010221331489719048,0.08378170530007255,0.07900275770891643,-0.16994396510299029,-0.2119015557128921,-0.08581395323287518,0.10955133271589251,0.18118832774673746,0.11677798131367248,0.04432295904249353,-0.0780687335891046,0.02513598576935137,0.1506155391214268,0.06939086474287452,0.11830340411505331,-0.020332630618252055,-0.07836923192303653,0.07677063427666214,0.13660868557017394,0.01969190865299621,-0.05039528262951738,0.03667000310966451,-0.16310425772011838,-0.07730843828520385,0.040520943796060166,0.1623088444798584,0.19962801894492282
B,-0.03742991918633159,-0.03383538284232037,-0.04221391487232224,-0.08148547968114205,0.06740713551345436,0.03222427637245615,0.06369973809399258,0.07053210755757633,0.04254862672772255,0.021079779253402257,0.07053014495676918,0.08534662951191006,0.003208243410568678,0.046656607177341144,0.14363253706096818,0.18103343040344244,-0.051038340891719804,-0.008487568726715492,0.10703008470518599,0.16085475132493743,0.027614496382287246,0.02289119353529662,-0.05163749401057259,-0.00803944633791751,-0.001169985087916072,0.05943174224635421,0.07287251437445474,-0.033269032323001727,-0.01445177684989107,0.06379111916946571,0.08600880919136573,-0.04771178071581373,0.004096865829105226,0.12580254765048182,0.17658999440289788,-0.05528058168202976,-0.030573417607209216,0.08300328231612002,0.14493233925282145,0.0695726573154064,-0.055657315762638104,-0.11179849851555033,-0.07200575827269728,0.03400910323274164,0.06595600604955398,-0.11028805960423739,-0.07330001490844781,0.033949159646387964,0.07609968472015087,-0.1041045439713573,-0.05965788331493577,0.06977704102215915,0.14272607457589964,-0.08630811221381074,-0.07349616437114201,0.01792717509635554,0.09085776014246974,-0.09925015503790717,-0.10120269978465653,-0.07887523680798271,0.01391252613169356,0.05501107966725586,-0.10197616765645742,-0.08199420474961759,0.013122650377914422,0.06635520954597286,-0.12893097548081742,-0.08287212671619151,0.034587388814011806,0.11159086084054894,-0.13139080007720805,-0.11304756495173111,-0.02848696317508707,0.04928496560182036,-0.08716205606972305,-0.04499950415892072,0.027533174797211624,0.06722169384360063,-0.09713419342385941,-0.04807053756138811,0.03282329484860757,0.08242316053077045,-0.09380264146708131,-0.047284513756092904,0.054441850616965035,0.11775218458247314,-0.12261096138013935,-0.09090077905960214,-0.014490757555365961,0.05244305754639354,-0.04195606130426787,0.03212885119401049,0.04849109800875205,0.011520460336081954,-0.07679905458487239,0.04162359119463729,0.07578813848099253,0.02857311190917101,-0.08655076950538265,0.09647648020711494,0.16736683495686233,0.05029716428170238,-0.04632546337949356,-0.018058337406881286,0.04873697502716814,-0.11301784238192927,-0.06905693917679817,-0.06492034876790731,-0.06123766591744811,-0.03913563380558571,-4.30699591934774e-05,-0.027130477960118173,-0.06303005889374792,-0.07661541079852294,-0.06354529105125942,0.031613045378275015,-0.007019213890858537,-0.08017853067379428,-0.14100064566189605,-0.028259090208068077,0.013069591144198816,-0.12884432475818808,-0.0462915448038745,-0.008714091279178054,0.011170255776854873,-0.11291324378406477,-0.09468855977900502,-0.08409008476357718,0.03998915661851271,-0.029558496510691243,-0.08329605567579172,-0.13470704072446626,0.026483899407470403,-0.12336098569855818,-0.0777368378168544,-0.03511619299000953,0.022609209397504285,-0.1154999864449631,-0.11557360133379162,-0.10672867936346654,0.04168868000154362,-0.033920589811526625,-0.09488820829489925,-0.1399590893553528,-0.047482224015148,0.04304544618153179,0.06946090762350093,0.04554982612232905,-0.08309011674012232,0.1172292316023399,0.17222127091880218,0.06730351295390405,-0.1514188508790009,-0.05809573497214792,0.03858220084537902,-0.07419428574879607,-0.01239332741487913,-0.006802367478756836,-0.0717423406908709,-0.13132317227725776,-0.10545497382982583,0.05157654206896768,-0.009080539195038623,-0.1482958506571665,-0.2622736311216761,0.022984185846130586,0.049256337155776986,-0.06206870786855926,-0.096987547581802,-0.11558198306181743,0.06985148916506165,0.013679455310521709,-0.08004388736913645,-0.17432004793173628,0.07005039081678634,-0.033777684505936274,-0.07378896785484367,-0.09759107951970201,0.0807829629208775,0.027574556788612443,-0.0536743376145935,-0.11827038062314799,0.0381319329574337,0.1617012338321893,0.20213114805025767,0.08066177833805768,-0.17912769153442556,0.05214521324026556,0.12868646486321314,-0.019262331348245343,0.0045802287173544514,0.1362660479161522,0.07762841910100898,-0.2927184678824904,-0.3917923861700346,0.011749596626892355,0.19906340866971595,0.14533438448132072,-0.03273944266548389,-0.23124613693995497,0.22611232075850782,0.13989831785798407,0.0076014433553379815,-0.08857195719792389,0.026302199478229104,0.16375779266672694,0.2343149568092211,0.05937137677842661,0.08313187502366805,0.061728607402327704
C,-0.05775239506915902,-0.08336275024120712,-0.04669467880070501,0.006689323918936395,-0.1761788898488318,-0.08451139635635138,0.01367336096507672,0.020595098286508365,-0.12320813867838715,-0.002225896148454124,0.03937416142716315,0.027171156965346978,-0.054109546399838504,0.004793221505352358,0.046878180447706294,0.047215414203069336,0.01869339250241291,0.04513602430145144,0.04605732116703002,0.03784112051045078,-0.10048492727873856,-0.06898668629937543,0.003337110625400204,0.01467073558296951,0.08663667176291304,0.0712947275280061,0.05223642039006607,0.04209041382395289,0.12557564093385173,0.08521230506454212,0.05293866155607058,0.055699081047230016,0.09336451819189327,0.09090567547212809,0.07643739069457962,0.0634619230056182,0.09451554549959831,0.08220809143674028,0.06405858541017931,-0.10614170945642959,0.019588525679530563,0.12809827569370327,0.1973288210898598,0.12821053012192668,0.08734730291932621,0.09929388799887492,0.18156747746154267,0.13307991276465736,0.08268543920224657,0.07909535889805686,0.13259688811694606,0.12662210883099886,0.10641001037030799,0.06015147581532856,0.10262322600292864,0.10224503485417773,0.0885174676989599,0.1275395744609693,0.10031316163218007,0.179177721792204,0.1372937880645501,0.1076178862802929,0.08985040795408777,0.17252711967870604,0.14507387200462774,0.09967101945588576,0.08607954210162493,0.14480281264067657,0.1368109548540527,0.11409565528958016,0.07393368761135088,0.11483638767575163,0.1141560370446991,0.09921099225599447,0.10264338619265621,0.14889521938856348,0.12570757077328013,0.09342382246638974,0.08832847497148313,0.14766675986702577,0.1283187153852417,0.0783577417251477,0.07913342498749548,0.12426570996623472,0.10759041562462465,0.07545371359789806,0.0741387676492448,0.09815625387754211,0.08986915263171034,0.06545237356856763,0.04563685510253479,0.050197904077314955,0.039021899010152225,-0.10123647386230711,0.15927245577773982,0.0868136560615888,0.04297859916254304,-0.09409564184730657,0.05940982530176747,0.10344609791801965,0.07395626226617066,-0.08727567121349897,0.0021078365192412764,0.04332886004090716,0.04388612978717193,0.14388393785180123,0.09651346933726244,-0.07367764777180358,-0.026044107599023578,0.0361473898138804,0.010469333768500358,-0.18606447314030164,-0.09780588065822478,-0.024844100638061896,-0.022434892545388743,-0.20353675089643536,-0.16672806425851616,-0.08845050221790852,-0.06487490657914316,0.05270406324849729,0.01838836913731085,-0.0030436089844227293,-0.022271872601506145,-0.025540669425503905,-0.02733053940512682,-0.04964484186210844,-0.0675367992959232,-0.060826763287352426,-0.08477762340247119,-0.10654862380769596,-0.11601278748169236,-0.12007808162537761,0.018330688710904562,0.026315413987581943,-0.0010793336478946494,-0.03252864301539991,-0.008983233982700903,-0.015189548280308699,-0.029665189657690022,-0.04923246129098351,-0.0461525986554425,-0.06812719482271079,-0.0737616327825928,-0.08556292822844148,0.06956706340463875,0.05224986647120147,0.0267690609543965,-0.09195158059973499,0.05647919421905806,0.07869619057668628,0.0615416790589023,-0.11138088766523369,0.014457855994190826,0.06652742759922364,0.054290270241174894,0.06743692123394125,0.030584113237390985,-0.025345085774853855,-0.08085643347300452,-0.019299094858932705,-0.00316584356017576,-0.11134904279163968,-0.11753670843021287,-0.07263734763889892,-0.03510228188687698,0.024323907208828818,0.022652865848351564,0.002154307199922083,-0.03205251565437937,-0.021788161343779977,-0.01707767454563148,-0.05070875941833442,-0.07031282023645305,-0.07045524237629891,0.007293494459708686,-0.0003023668767376222,-0.01476972962696249,-0.026698929491111762,-0.01951916517523979,-0.04343032080500178,-0.05166594617993162,-0.06207353230582662,0.005660932794377556,0.049617048383837625,0.04021474683918097,-0.1309824227369413,0.06535891973482219,0.060797254547077746,0.0456810541344886,0.04817538430855261,0.028669255713182323,-0.07720397424019645,-0.12264160678216128,0.0076977164983982604,0.04761090149864211,0.01379525035206375,0.007368711407938971,-0.04796061299583914,-0.08356151028339531,-0.05137953198363417,0.00832909783277031,-0.03841275095863878,-0.05769907938254705,-0.0643877591161476,0.012619563750549125,0.02263455541973036,0.017141727014736236,0.02880462282988598,0.006735753497096431,-0.019876701976477035
D,-0.04100609008725373,0.003580643863086694,-0.08090825316021692,-0.1480764921464051,-0.04817083252746853,0.038326113862531305,0.14062664697075075,0.15422035613195342,0.0878637786719948,0.14841050777842435,-0.00915474647346045,-0.09631479355989096,0.1438679144402964,0.1970837270102013,0.11955272445906284,0.02721271740044534,0.0808445652889133,0.13609541697727007,0.10011329441764581,0.03273459442535937,0.04784232876914191,-0.09207116961028132,-0.1756518143040797,0.03781956905753053,0.049329211197951986,0.1327896648768413,0.14547308943135015,0.17333452150936476,0.18508084576702374,0.03537504819539285,-0.04272452884538916,0.17896693454883275,0.1985596767405292,0.1512111167544187,0.08488243492918186,0.10540446859013207,0.1452647806059622,0.1282444369311783,0.07241731230276968,-0.18426347821798753,-0.20421153538742962,0.0022538377011484807,-0.010840258220722572,0.10325122885907141,0.13270709734975208,0.12557579878605224,0.1498814076084542,0.06040847737798621,-0.0016684919194342067,0.13933719131890832,0.15731130520570094,0.15403680411333545,0.12886690542515494,0.10225693045145613,0.1276371902709229,0.13208463655469818,0.10420494887936535,-0.08798847522347246,-0.17254369312501958,-0.051524090489904605,0.09027856318480294,0.15432012946615228,-0.0017338520546262158,0.061771321650141764,0.0009665467983251784,-0.07558689756622373,0.046623573534517564,0.08845243697066464,0.07794110714830059,0.06399771129203559,0.03436725324963604,0.07515772216098196,0.0758075602992589,0.052651818632246786,-0.25837304447464216,-0.03608020562751287,0.1117332100505853,0.1772339718998143,-0.19281999339972036,-0.0019650285341746457,-0.17124258834499348,-0.35684663125801763,-0.09110163436155225,0.007230902345207487,-0.07660654697165009,-0.10296163352011413,-0.06573414768233198,-0.020503666614892464,-0.0485177580294345,-0.0727950592576122,0.012901141454385721,0.11333988229728456,0.12944337847003193,0.0017459158207730281,0.0004868791089028873,-0.13729086821144393,-0.12111213467600188,-0.022081509073182584,-0.053151533504342804,-0.061609235647235104,0.028201714245949132,-0.031220274878422192,-0.027573322512578553,-0.02236434920281197,0.00235302464154504,-0.214521846107647,-0.1656523323823203,0.08047534825022322,0.08848651376260894,-0.0013799662262600194,0.03660100253304527,0.10866288060380738,0.03008289761198772,0.012745635175494683,0.09690554824453869,0.090063334633756,0.0628954067340001,0.051398337778836845,0.08452922708703688,-0.0941547851892072,0.13418506739298872,0.07072160303818349,0.15785197614723928,0.21154304380394695,0.16787188450570406,0.05635601472815771,0.0744218913240718,0.14379901961357197,0.1986393839539298,0.13758408511021641,0.10540245079565282,0.12959754651320218,0.1409635507953087,0.036071417856495404,0.20180974742376628,0.25415022633228807,0.16993867911928265,0.05432952460364999,0.08953731620790688,0.15222077868545766,0.20656233812136965,0.15617186080440348,0.1229128719262604,0.14294626006520395,-0.008871472428512153,-0.15825470145350015,-0.16660754670065464,-0.03912964252841744,-0.07607637728133382,-0.08485833148484628,0.013329194768815906,-0.032694373664752814,-0.07848996530176805,-0.049709018515325415,0.0024882272484335203,-0.2644574722760927,-0.024912562057780595,0.05697856870904892,-0.07505916831957306,-0.07050316577092569,0.06664263029083428,0.0773421474961543,0.014644032819398977,0.010756408884455431,0.06836419961855698,0.15827248395527244,-0.16936376728091604,-0.25495096630897723,-0.12095447319852162,-0.029207827258266383,-0.15033022119493494,-0.16789262572732824,-0.1052427023861333,-0.06726360674908573,-0.2647312129618609,-0.19053264986178395,-0.14915209154934983,-0.12451013356676642,-0.2699475804983773,-0.21028476795859907,-0.16583467254266376,-0.15952920311617075,0.06162796257214528,-0.12308403522415971,-0.06490991158439872,-0.012030647498531739,-0.07079695807300632,-0.062461489084981156,-0.031225527182332305,-0.18730869890695567,0.05251711102537575,0.21625235133971177,0.15079589163656884,0.08359812651077937,0.15241970058330467,0.2573715686844959,-0.08215262827955462,-0.2136370863297682,-0.03434420499995185,0.06651489257175258,-0.19431573816314915,-0.14123139560806588,-0.09292072478904685,-0.09882634015549298,0.0801453412723329,-0.09779003926076293,-0.15849607567930074,-0.3100118253205184,-0.11010561532650667,0.17940590861142042
E,0.1780664768837671,0.1319910475489664,-0.09054473292011947,-0.24077404061404567,0.1618378950776736,0.2551578544534039,-0.008493732531941127,-0.08488791770079018,0.25889425773941077,0.40953790605638274,0.0879846990917412,-0.004663713972783514,0.2933296232090698,0.39707763106639093,0.1757815785369879,0.072218821386739,0.2121985518036668,0.2502655419774137,0.08814555107373312,-0.01245490891065659,0.06434579437380888,-0.11824693357868911,-0.22231044037713457,0.06644318920735398,0.16759427948136515,-0.031165206538962414,-0.08985921610868872,0.13860566013157652,0.2798497312172932,0.06644651813495754,-0.009611834693675174,0.1480957012038094,0.2697915540606972,0.14319393644435238,0.06540875785094882,0.09943976796199133,0.14423092833607618,0.055437343708717196,-0.023100516296183402,0.13554397942839416,0.06956637859033259,-0.02495747643188864,0.06702182251032146,-0.06646762792661051,-0.11776179884046889,0.02485592975065353,0.13617947675532263,0.019831017210010682,-0.03441735969552912,0.036188375150351136,0.12941365153337725,0.07580058010102879,0.03831943070640018,0.027640038078379205,0.04956285046539947,0.007244524228302893,-0.03795877841244317,0.21439091674854455,-0.018798853356026813,0.0914962761470206,-0.08415026739534145,-0.214006423950328,-0.05889809176645611,0.0890259769185875,-0.07005503665865961,-0.14837707652007576,-0.07217687876622504,0.048507521239249035,-0.03890723061724427,-0.0789596010626403,-0.09020723045197945,-0.045709950528374114,-0.099067970623814,-0.14271388455699102,0.16084862961018143,0.2886910457486998,0.07638320084974537,-0.09412710242471221,0.07200066936457224,0.25427735461821693,0.03968024772484541,-0.11643075451812115,-0.0327264730664883,0.16233759533973127,-0.007244661052821418,-0.15191704393726427,-0.10213969298798659,0.0019395437993037377,-0.10671128115820054,-0.21336988012782349,0.10010317012782877,-0.15524166464377914,-0.21866953227724562,0.023976545249604974,0.27011470826339995,-0.11004452902522496,-0.12930035850887558,0.019671036248828523,0.17932779566081591,-0.05326981500145961,-0.05906971600039104,0.019475878056179962,-0.001034412257271234,-0.10864745581540781,-0.14426437364318928,-0.08152558745761197,-0.0064476592196161826,0.07125607722234775,0.00399087606898253,-0.08775805605025462,-0.025322308686854672,0.05362053060316722,-0.00696412994208749,-0.04032198747807497,0.01749747729886806,0.06141685179267845,-0.0053117980060967546,-0.014919038464476035,0.017603376389541667,0.0525821302742141,-0.14373886552302476,0.035622853839433775,-0.05416948247110455,-0.052668568107987264,-0.14211866520832175,-0.03636346310657485,-0.0709412122169083,-0.05648033415206741,-0.12559691514920804,-0.10104165274635334,-0.10139716129667727,-0.09963189666021524,-0.19719123156319626,0.05302623939052269,-0.042945741539371814,-0.07250644884323962,-0.19104899706771133,-0.035369018055539006,-0.08624078514925909,-0.0968489735930166,-0.19058829531967963,-0.1371098870589787,-0.1456308883038646,-0.1608998159008469,0.2579006685695049,-0.11694240973228402,-0.1508710000334188,0.01676449021152927,0.27766935378526303,-0.09556495257632758,-0.09494087947837135,0.017701247660316173,-0.061919245462125794,-0.23494168033955495,-0.21265112100166586,-0.0012020549720553983,0.1455077109623084,0.2804214984035659,-0.013821140754431993,-0.013819211223214858,0.1088467390719892,0.2224827127945091,0.03750078903198349,0.047094388529855945,0.13097180061560582,0.21006319119059289,-0.09175479887453047,-0.05279734531132681,-0.056487635875091445,-7.920679649816256e-05,-0.06328925190731384,-0.10161883375516377,-0.08392156981999938,-0.053787867128709796,-0.1375324423267423,0.017584374087689637,-0.04236420849395098,-0.05962898532469426,-0.11958503729047518,-0.08886909819631246,-0.10261919468086127,-0.11742870985037607,0.3103132705744904,-0.06370859541664375,-0.11157757945795721,0.02600829234077558,-0.042222123644463455,-0.2377043235290385,-0.21356591063422187,0.009975080828993411,0.2004729293557583,0.3998476679393561,0.1729849946759562,0.18822293679986926,0.32236586388229355,0.3497909044336523,0.007581822560359703,-0.1570341637669398,-0.07257999574805453,0.05930751998715549,-0.10174258863453944,-0.05892539107583378,-0.0975002105028385,-0.12474877482770591,0.20463690224133738,-0.11045790870535922,-0.21163601642802965,-0.14874863951469552,0.0975223341213372,0.3821220060916753
F,-0.03802131346670474,-0.03206932050874868,0.0032225359623945394,0.025025922992684725,-0.028646315307765548,-0.056376250331771724,-0.03758935707282756,-0.04110377288509649,0.03728277403944635,0.0408216151018498,0.06636772042680626,0.06826372599200888,0.04575333945825386,0.065985090728077,0.1199571656294372,0.13715990204424156,-0.0014141186625056322,0.023691174218141667,0.06564939496089245,0.08025799083408844,-0.06302178367725964,-0.04936875235084898,-0.024664062497906834,0.001973726499768462,-0.06480980171435276,-0.04953924832441363,-0.051823097808853705,0.03719691691233742,0.01999584143653799,0.05241385447825159,0.05713571877811318,0.022673981605890486,0.04027673365916256,0.10454825207005031,0.1271213207623506,-0.015879397280318716,0.020753021888898465,0.06580494424504883,0.08347239365112462,-0.14649354899692762,-0.11839171248964503,0.07285815994961774,-0.02295689331287531,-0.0550518280684427,-0.07237184108670433,0.06738499685185673,0.039219454574248046,0.052873653557894376,0.053286720257200465,0.04897447982048668,0.05243668265119192,0.10029063012496385,0.12244987489173126,0.022281304433447367,0.0522341689786415,0.0855631272500033,0.10595790825053107,-0.09523424573358484,0.08433170379455768,0.007514448504509384,-0.05229549804509122,-0.09765144415309597,0.09626365658800323,0.07115470006905965,0.06348971366511355,0.05853844160032532,0.09866831394419576,0.09849474464073872,0.11953212317954683,0.13042650949303525,0.0916478769259191,0.11845805983357725,0.14245690296254784,0.16216589954145633,0.024510565116302032,-0.03833017432377851,-0.10019124111820178,-0.15435491923781353,0.07693727564166333,0.04622406503360684,0.04106075443434255,0.03542617217560292,0.09395017124183266,0.08771950147104284,0.09639079119068766,0.09974988425396054,0.1000273966804326,0.1245808958224812,0.1424107857785121,0.15476148040163698,-0.03946454117706957,-0.014337791266715113,-0.03366488797330957,-0.09341097847645091,-0.03946450281643133,0.03386019079886368,0.03778172142283155,-0.0775857266274938,-0.06994992781413603,0.07665046233248125,0.11007534553889602,-0.06210410275384102,-0.023888721756651278,0.04528366848169249,0.09272753788644875,-0.14986481524219095,-0.14002980040315377,-0.018119610422713966,0.021569550563687902,0.003631312333068574,0.0025752463948722285,-0.020512215425051456,0.012311432695306754,0.02606341174767622,0.03875990265741905,-0.017600956533139568,0.04296057302849773,0.06989113032225155,0.10065833334490058,-0.08283397004626408,0.011005474460379663,0.09463923439960968,0.09661614808252245,0.08976822707699406,0.014298542963087212,0.06204784221843926,0.07445348875421208,0.08266339500457943,0.008450271518552864,0.07085418994005409,0.08030748662448486,0.09168144958098617,-0.003056331264449927,0.08392551105223366,0.12368435013149111,0.12351750461472412,0.004121734735410879,0.06260842865648246,0.0829592470010204,0.09440560210651773,-0.0009570061348275431,0.06093554539575306,0.07019921008849163,0.0775423294646662,0.020434169573781916,0.054201996268474856,0.04998646588072396,-0.04975782595164721,-0.010650490214215583,0.10793029892571963,0.12299261883065966,-0.032308119442548335,0.027768236515499152,0.10120071498061534,0.12031337365012569,-0.03206511991490939,-0.013839680358850767,0.04832940152082637,0.010664446789137165,-0.01186044903319957,-0.011061056279375748,0.050025246992894845,0.08373572105446796,0.08440927459671504,0.09033632938684827,0.0039348895933072475,0.0627696630978033,0.025684984861266493,0.01225391261416268,0.0037619183481696094,0.07582919602470926,0.08688802937275401,0.06113384346245213,0.04910770603523668,0.06216556533946912,0.02770694645482317,0.008469053358540072,0.008319914400622483,0.0736362834267112,0.08258058119388649,0.04902072950984787,0.0331345580804994,0.05126972742963103,0.12467715228613503,0.1302150815243008,-0.006306805390571485,0.06779941526222073,0.09320014170259953,0.10607431443218346,-0.003764943635729442,0.012400454035071388,0.10261788179193032,0.18284761630440396,0.12273775497140713,0.07925050114096108,0.02541841438419145,0.1409796862102088,0.1529462529744838,0.09641932605473873,0.05026775104151528,0.14221991546071094,0.13520164532898557,0.07628835256657088,0.036499206237560054,0.05012487462827002,0.08390006825640607,0.10253277420548995,0.05706891250748798,0.07661643542810878,0.07058822170382673
