mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.8798564910888672,0.006710373560812705,0.2402956962585449,0.18664283937001847,,sqrt,1,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9966850828729282,0.9922651933701657,0.9922566371681416,0.9911504424778761,0.9922566371681416,0.9929227986114506,0.001929560360229751,5
4.849266767501831,0.05093280953785143,0.9667697429656983,0.03253169285098857,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9922651933701657,0.9922651933701657,0.9944690265486725,0.9922566371681416,0.9922566371681416,0.9927025375250574,0.00088325280036735,9
7.459128761291504,0.05650536016522924,0.5346278667449951,0.08696871582028781,,sqrt,1,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9933701657458563,0.9933701657458563,0.9944690265486725,0.9922566371681416,0.9922566371681416,0.9931445264753336,0.0008285917509522594,1
2.8260350704193113,0.9788112502016509,0.7493263244628906,0.19855375306618994,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",0.9933701657458563,0.9911602209944751,0.9922566371681416,0.9933628318584071,0.9900442477876106,0.9920388207108981,0.0012902083349515753,17
5.030706691741943,0.5810234841213816,0.764546012878418,0.29907636426338957,,sqrt,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9922651933701657,0.9922651933701657,0.9922566371681416,0.9922566371681416,0.9911504424778761,0.9920388207108981,0.00044420559760708104,17
7.956078243255615,0.07177724379168035,0.6065162658691406,0.058919264543977015,,sqrt,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.988950276243094,0.9922651933701657,0.9922566371681416,0.9922566371681416,0.9922566371681416,0.9915970762235368,0.001323404139107612,27
2.4256351947784425,0.3147898574490222,0.8227641105651855,0.11997965798545987,,sqrt,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 100}",0.9878453038674033,0.9911602209944751,0.9900442477876106,0.9867256637168141,0.9867256637168141,0.9885002200166234,0.0017992577494426042,47
5.543037843704224,0.3555219801933668,0.633302640914917,0.2532528493168135,,sqrt,4,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",0.9878453038674033,0.988950276243094,0.9900442477876106,0.9889380530973452,0.9878318584070797,0.9887219478805065,0.0008255999450883126,41
7.84661374092102,0.19743919724132425,1.0244773387908936,0.06585272356447876,,sqrt,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 500}",0.988950276243094,0.988950276243094,0.9911504424778761,0.9878318584070797,0.9878318584070797,0.9889429423556446,0.0012117903649542384,37
2.323634672164917,0.07612849268107659,1.020000410079956,0.11998627227827705,,log2,1,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9966850828729282,0.9922651933701657,0.9922566371681416,0.9911504424778761,0.9922566371681416,0.9929227986114506,0.001929560360229751,5
5.661740255355835,0.06444715284050316,0.42497916221618653,0.04433568430646533,,log2,1,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9922651933701657,0.9922651933701657,0.9944690265486725,0.9922566371681416,0.9922566371681416,0.9927025375250574,0.00088325280036735,9
7.931099843978882,0.12920048760670041,1.2742611408233642,0.09746820570930546,,log2,1,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9933701657458563,0.9933701657458563,0.9944690265486725,0.9922566371681416,0.9922566371681416,0.9931445264753336,0.0008285917509522594,1
2.033195972442627,0.09450055219293806,0.5982509136199952,0.19873919524562542,,log2,2,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 100}",0.9933701657458563,0.9911602209944751,0.9922566371681416,0.9933628318584071,0.9900442477876106,0.9920388207108981,0.0012902083349515753,17
5.930685138702392,0.06619967466565982,0.9639184951782227,0.04022083718977264,,log2,2,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9922651933701657,0.9922651933701657,0.9922566371681416,0.9922566371681416,0.9911504424778761,0.9920388207108981,0.00044420559760708104,17
8.580528974533081,0.32045322845958657,1.0013604640960694,0.25687470560887415,,log2,2,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 500}",0.988950276243094,0.9922651933701657,0.9922566371681416,0.9922566371681416,0.9922566371681416,0.9915970762235368,0.001323404139107612,27
2.5763720989227297,0.2695542248462635,0.7171024322509766,0.13168518348929925,,log2,4,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'n_estimators': 100}",0.9878453038674033,0.9911602209944751,0.9900442477876106,0.9867256637168141,0.9867256637168141,0.9885002200166234,0.0017992577494426042,47
5.768449831008911,0.05280583610052095,0.665330457687378,0.0715401213847204,,log2,4,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'n_estimators': 300}",0.9878453038674033,0.988950276243094,0.9900442477876106,0.9889380530973452,0.9878318584070797,0.9887219478805065,0.0008255999450883126,41
8.091418266296387,0.20838591110017105,1.1890347003936768,0.13076504176441078,,log2,4,500,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 4, 'n_estimators': 500}",0.988950276243094,0.988950276243094,0.9911504424778761,0.9878318584070797,0.9878318584070797,0.9889429423556446,0.0012117903649542384,37
2.3837379932403566,0.22838664192233146,0.6277156829833984,0.10321504352777026,10,sqrt,1,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9922651933701657,0.9922651933701657,0.9911504424778761,0.9922566371681416,0.9911504424778761,0.991817581772845,0.0005447259131038835,25
5.246604537963867,0.16038751508725488,1.000233268737793,0.07432778843735235,10,sqrt,1,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.994475138121547,0.9900552486187846,0.9933628318584071,0.9922566371681416,0.9911504424778761,0.9922600596489513,0.0015630184160251954,15
8.010847282409667,0.10825802696849574,0.9900172710418701,0.14268107376975758,10,sqrt,1,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.994475138121547,0.9911602209944751,0.9944690265486725,0.9922566371681416,0.9911504424778761,0.9927022930621424,0.0014999441650079624,13
2.4117433547973635,0.2601156073874334,0.7693833827972412,0.1432289831464954,10,sqrt,2,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",0.988950276243094,0.9955801104972376,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9915963428347918,0.0021664973843021846,31
4.903690767288208,0.20292102102419746,1.0228571891784668,0.1195830243876024,10,sqrt,2,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9911602209944751,0.9900552486187846,0.9911504424778761,0.9922566371681416,0.9922566371681416,0.9913758372854838,0.0008237553638598433,33
7.680007791519165,0.04524795943244868,1.03838152885437,0.053745749531073236,10,sqrt,2,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.988950276243094,0.9900552486187846,0.9922566371681416,0.9922566371681416,0.9922566371681416,0.9911550872732606,0.0013936336145028384,35
2.489240837097168,0.2476738098041288,0.6729691982269287,0.13925101611699447,10,sqrt,4,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 100}",0.9878453038674033,0.9867403314917127,0.9889380530973452,0.9889380530973452,0.9889380530973452,0.9882799589302304,0.0008784806738283143,51
4.701129293441772,0.048487074785835076,0.8914029598236084,0.07634635222648507,10,sqrt,4,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",0.9867403314917127,0.988950276243094,0.9900442477876106,0.9889380530973452,0.9878318584070797,0.9885009534053685,0.0011244716397551232,45
7.630874156951904,0.0490877577658311,1.1020125865936279,0.05509312614995833,10,sqrt,4,500,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 500}",0.9867403314917127,0.988950276243094,0.9889380530973452,0.9867256637168141,0.9889380530973452,0.9880584755292622,0.0010822673367397466,53
2.280579710006714,0.08189424665122211,0.7017502784729004,0.11281192866617377,10,log2,1,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9922651933701657,0.9922651933701657,0.9911504424778761,0.9922566371681416,0.9911504424778761,0.991817581772845,0.0005447259131038835,25
5.179252958297729,0.04516768016720123,0.9213469982147217,0.09883154358343635,10,log2,1,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 300}",0.994475138121547,0.9900552486187846,0.9933628318584071,0.9922566371681416,0.9911504424778761,0.9922600596489513,0.0015630184160251954,15
7.92361421585083,0.12581775089398617,1.1570395946502685,0.08840828050951662,10,log2,1,500,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 500}",0.994475138121547,0.9911602209944751,0.9944690265486725,0.9922566371681416,0.9911504424778761,0.9927022930621424,0.0014999441650079624,13
2.2100525379180906,0.08074429990383836,0.6933310985565185,0.02346595050061238,10,log2,2,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 100}",0.988950276243094,0.9955801104972376,0.9911504424778761,0.9911504424778761,0.9911504424778761,0.9915963428347918,0.0021664973843021846,31
5.089254665374756,0.08842844051805572,0.851449728012085,0.1006929926371442,10,log2,2,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9911602209944751,0.9900552486187846,0.9911504424778761,0.9922566371681416,0.9922566371681416,0.9913758372854838,0.0008237553638598433,33
7.612934112548828,0.1112813423202374,1.1704854011535644,0.06333476413708533,10,log2,2,500,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'n_estimators': 500}",0.988950276243094,0.9900552486187846,0.9922566371681416,0.9922566371681416,0.9922566371681416,0.9911550872732606,0.0013936336145028384,35
2.0818010807037353,0.18905938386304347,0.7923051357269287,0.15959437288135464,10,log2,4,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'n_estimators': 100}",0.9878453038674033,0.9867403314917127,0.9889380530973452,0.9889380530973452,0.9889380530973452,0.9882799589302304,0.0008784806738283143,51
4.959402275085449,0.1224849468119362,0.7405521392822265,0.023414088199769884,10,log2,4,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'n_estimators': 300}",0.9867403314917127,0.988950276243094,0.9900442477876106,0.9889380530973452,0.9878318584070797,0.9885009534053685,0.0011244716397551232,45
7.417559242248535,0.12161035755547969,1.19672589302063,0.07085211054922985,10,log2,4,500,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'n_estimators': 500}",0.9867403314917127,0.988950276243094,0.9889380530973452,0.9867256637168141,0.9889380530973452,0.9880584755292622,0.0010822673367397466,53
2.0991954803466797,0.10091596712031865,0.7935140132904053,0.03315292468386015,20,sqrt,1,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9966850828729282,0.9922651933701657,0.9922566371681416,0.9911504424778761,0.9922566371681416,0.9929227986114506,0.001929560360229751,5
5.302173137664795,0.11017555943346546,0.9255981922149659,0.07094601621255629,20,sqrt,1,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9922651933701657,0.9922651933701657,0.9944690265486725,0.9922566371681416,0.9922566371681416,0.9927025375250574,0.00088325280036735,9
7.77305326461792,0.08743931090555349,1.2575446605682372,0.09087187323835744,20,sqrt,1,500,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9933701657458563,0.9933701657458563,0.9944690265486725,0.9922566371681416,0.9922566371681416,0.9931445264753336,0.0008285917509522594,1
2.3227353572845457,0.1263842406047255,0.7326676845550537,0.08785848267421713,20,sqrt,2,100,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",0.9933701657458563,0.9911602209944751,0.9922566371681416,0.9933628318584071,0.9900442477876106,0.9920388207108981,0.0012902083349515753,17
5.139513683319092,0.15538578019456797,0.9473289489746094,0.10787446723277658,20,sqrt,2,300,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9922651933701657,0.9922651933701657,0.9922566371681416,0.9922566371681416,0.9911504424778761,0.9920388207108981,0.00044420559760708104,17
