class,feature,coefficient,abs_coefficient
0,norm_d7_8,-2.408969867097165,2.408969867097165
0,norm_d4_7,-2.233975580740048,2.233975580740048
0,norm_d4_8,-1.8806444695889586,1.8806444695889586
0,norm_d6_10,1.7670710912715994,1.7670710912715994
0,norm_d11_12,1.3846756392976285,1.3846756392976285
0,norm_d18_19,-1.3824300969993033,1.3824300969993033
0,norm_d6_7,1.358278763052785,1.358278763052785
0,norm_d4_20,-1.3208338039783314,1.3208338039783314
0,norm_d4_12,-1.29614844630453,1.29614844630453
0,norm_d10_13,1.2355245999327553,1.2355245999327553
1,norm_d0_1,-1.7753049522123068,1.7753049522123068
1,norm_d0_2,-1.6954682354651895,1.6954682354651895
1,norm_d4_10,-1.2560005521901914,1.2560005521901914
1,norm_d7_8,-1.1125392124503226,1.1125392124503226
1,norm_d1_4,1.0495541099458223,1.0495541099458223
1,norm_d4_6,-0.9897811851357482,0.9897811851357482
1,norm_d0_5,-0.9872757099700707,0.9872757099700707
1,norm_d4_8,-0.9537319675570411,0.9537319675570411
1,norm_d1_2,-0.9315688234673694,0.9315688234673694
1,norm_d3_11,-0.9084875468019976,0.9084875468019976
2,norm_d4_15,-2.378890102098519,2.378890102098519
2,norm_d4_14,-2.1512005784891235,2.1512005784891235
2,norm_d3_16,-2.0212076645570587,2.0212076645570587
2,norm_d7_10,1.9283714162499463,1.9283714162499463
2,norm_d3_19,-1.9246535255113422,1.9246535255113422
2,norm_d1_2,-1.8968725701282325,1.8968725701282325
2,norm_d3_15,-1.8177027024803472,1.8177027024803472
2,norm_d3_20,-1.6862542606847812,1.6862542606847812
2,norm_d6_10,1.6541401112348129,1.6541401112348129
2,norm_d17_19,-1.5901974490763127,1.5901974490763127
3,norm_d4_14,0.7286751789046436,0.7286751789046436
3,norm_d4_18,0.653491101593818,0.653491101593818
3,norm_d4_10,0.6350292278850828,0.6350292278850828
3,norm_d4_15,0.6099908265659932,0.6099908265659932
3,norm_d4_11,0.5704275585230678,0.5704275585230678
3,norm_d4_19,0.5462412619227563,0.5462412619227563
3,norm_d4_17,0.5458837334751598,0.5458837334751598
3,norm_d4_13,0.5244458281418038,0.5244458281418038
3,norm_d3_14,0.5162238431391521,0.5162238431391521
3,norm_d4_9,0.48099456588167705,0.48099456588167705
4,norm_d11_12,-2.5322688585464266,2.5322688585464266
4,norm_d3_6,2.1471247291243816,2.1471247291243816
4,norm_d19_20,-2.0880548424302874,2.0880548424302874
4,norm_d4_9,-1.743380070776663,1.743380070776663
4,norm_d0_13,1.6804220325075592,1.6804220325075592
4,norm_d3_7,1.6313678540265273,1.6313678540265273
4,norm_d3_9,1.4776257219250815,1.4776257219250815
4,norm_d18_20,-1.4583111113994807,1.4583111113994807
4,norm_d4_13,-1.4142800124431514,1.4142800124431514
4,norm_d6_9,-1.3844080652035002,1.3844080652035002
5,norm_d3_6,-2.600570027745749,2.600570027745749
5,norm_d3_9,-2.466996724112293,2.466996724112293
5,norm_d19_20,2.204363184521267,2.204363184521267
5,norm_d4_9,1.9805452979589975,1.9805452979589975
5,norm_d15_16,-1.88834170813409,1.88834170813409
5,norm_d4_15,1.8461494060499137,1.8461494060499137
5,norm_d4_12,1.822091815915295,1.822091815915295
5,norm_d4_20,1.7844861716757914,1.7844861716757914
5,norm_d4_11,1.7433453204026867,1.7433453204026867
5,norm_d4_10,1.6704613957131966,1.6704613957131966
6,norm_d4_19,-7.7193585032521,7.7193585032521
6,norm_d19_20,-4.588859821588695,4.588859821588695
6,norm_d4_13,-3.6359586597290305,3.6359586597290305
6,norm_d13_19,3.5338331772180203,3.5338331772180203
6,norm_d14_17,3.316369522781342,3.316369522781342
6,norm_d6_16,-3.2992918372616,3.2992918372616
6,norm_d6_20,-3.2207813390812405,3.2207813390812405
6,norm_d14_18,-3.172277590029044,3.172277590029044
6,norm_d5_14,3.150313314050145,3.150313314050145
6,norm_d3_9,-3.066113260591723,3.066113260591723
7,norm_d6_12,-0.6635124875589514,0.6635124875589514
7,norm_d10_17,-0.6620618103939356,0.6620618103939356
7,norm_d10_13,-0.6158442729889855,0.6158442729889855
7,norm_d4_16,-0.5929225824997008,0.5929225824997008
7,norm_d3_16,-0.576987506185615,0.576987506185615
7,norm_d16_18,-0.49545233403297495,0.49545233403297495
7,norm_d9_20,0.4939667876694283,0.4939667876694283
7,norm_d1_10,-0.49002666021106095,0.49002666021106095
7,norm_d16_20,0.48876737477183746,0.48876737477183746
7,norm_d16_17,-0.4850071482817307,0.4850071482817307
8,norm_d7_8,1.388252965404424,1.388252965404424
8,norm_d11_16,0.7906676936756384,0.7906676936756384
8,norm_d12_16,0.7474779548644988,0.7474779548644988
8,norm_d4_6,-0.7403497339199259,0.7403497339199259
8,norm_d6_8,0.7197673617019988,0.7197673617019988
8,norm_d3_4,-0.7099879464062007,0.7099879464062007
8,norm_d0_1,-0.6912573875367573,0.6912573875367573
8,norm_d2_5,0.690742803863984,0.690742803863984
8,norm_d2_9,0.647674120173359,0.647674120173359
8,norm_d12_15,0.6434544664860844,0.6434544664860844
9,norm_d4_8,-0.817778717307126,0.817778717307126
9,norm_d3_8,-0.6510897537413319,0.6510897537413319
9,norm_d5_8,-0.6045435822488853,0.6045435822488853
9,norm_d1_8,-0.5738809020425585,0.5738809020425585
9,norm_d2_8,-0.5659250190972653,0.5659250190972653
9,norm_d0_8,-0.5544054468100229,0.5544054468100229
9,norm_d4_7,-0.5462088151843452,0.5462088151843452
9,norm_d6_7,-0.5360367151531447,0.5360367151531447
9,norm_d1_7,-0.492930454891294,0.492930454891294
9,norm_d8_17,-0.47707977764684384,0.47707977764684384
a,norm_d1_4,0.6597320880349469,0.6597320880349469
a,norm_d0_4,0.6484238208867193,0.6484238208867193
a,norm_d11_12,-0.564703657832777,0.564703657832777
a,norm_d1_3,0.46734469967501974,0.46734469967501974
a,norm_d0_17,0.4003146273339644,0.4003146273339644
a,norm_d4_6,-0.3981081726328902,0.3981081726328902
a,norm_d0_3,0.39502795850710243,0.39502795850710243
a,norm_d7_8,-0.3872727584287495,0.3872727584287495
a,norm_d1_18,0.38523288348559737,0.38523288348559737
a,norm_d2_3,0.3755207258837496,0.3755207258837496
b,norm_d7_10,-0.7358850792344883,0.7358850792344883
b,norm_d7_14,-0.6115520865026859,0.6115520865026859
b,norm_d7_20,-0.5947765294555399,0.5947765294555399
b,norm_d7_16,-0.5644502231411761,0.5644502231411761
b,norm_d6_20,-0.5572314131936179,0.5572314131936179
b,norm_d4_17,-0.5485476742674392,0.5485476742674392
b,norm_d8_16,-0.5416541993544957,0.5416541993544957
b,norm_d8_14,-0.5390688894957063,0.5390688894957063
b,norm_d8_20,-0.5266011855216308,0.5266011855216308
b,norm_d4_13,-0.5260649948069335,0.5260649948069335
c,norm_d1_17,-1.247670481130034,1.247670481130034
c,norm_d4_20,1.0232371187766323,1.0232371187766323
c,norm_d18_20,0.9289257662126967,0.9289257662126967
c,norm_d4_19,0.9119797332340063,0.9119797332340063
c,norm_d19_20,0.878375669916084,0.878375669916084
c,norm_d3_20,0.876621241612578,0.876621241612578
c,norm_d2_18,-0.7564335207443081,0.7564335207443081
c,norm_d4_6,0.7514245798152178,0.7514245798152178
c,norm_d1_18,-0.7513985597917889,0.7513985597917889
c,norm_d4_18,0.7493486591056742,0.7493486591056742
d,norm_d1_4,-1.0081148836920917,1.0081148836920917
d,norm_d4_12,-0.9706477948857267,0.9706477948857267
d,norm_d0_4,-0.8338647895560198,0.8338647895560198
d,norm_d4_16,-0.6119568773711462,0.6119568773711462
d,norm_d2_4,-0.6048324185212868,0.6048324185212868
d,norm_d18_19,-0.5254449173404732,0.5254449173404732
d,norm_d18_20,-0.5225789867725023,0.5225789867725023
d,norm_d4_7,0.5182361023103635,0.5182361023103635
d,norm_d4_8,0.49150025253208973,0.49150025253208973
d,norm_d1_3,-0.47436049583463546,0.47436049583463546
e,norm_d19_20,0.6322126435431753,0.6322126435431753
e,norm_d4_6,0.5822510383482651,0.5822510383482651
e,norm_d0_4,-0.5302129900234839,0.5302129900234839
e,norm_d4_16,-0.5251087296348909,0.5251087296348909
e,norm_d4_12,-0.5250339962902132,0.5250339962902132
e,norm_d1_2,0.5198591082244443,0.5198591082244443
e,norm_d1_4,-0.5065854385084528,0.5065854385084528
e,norm_d3_4,0.48238471127503124,0.48238471127503124
e,norm_d4_20,-0.4712080752133372,0.4712080752133372
e,norm_d1_6,0.4596723693234065,0.4596723693234065
f,norm_d10_20,-0.6578089407840005,0.6578089407840005
f,norm_d6_8,-0.5678912251728545,0.5678912251728545
f,norm_d6_7,-0.5624712405339355,0.5624712405339355
f,norm_d10_19,-0.5350182112056371,0.5350182112056371
f,norm_d14_19,-0.5279772263213975,0.5279772263213975
f,norm_d6_12,0.49471723860341055,0.49471723860341055
f,norm_d8_18,-0.4675063746690377,0.4675063746690377
f,norm_d8_13,-0.4585986490315294,0.4585986490315294
f,norm_d11_20,-0.44448922285756415,0.44448922285756415
f,norm_d14_20,-0.44138059888810643,0.44138059888810643
g,norm_d4_6,-0.8578637263812188,0.8578637263812188
g,norm_d6_11,0.8130657717466062,0.8130657717466062
g,norm_d6_12,0.7562483461147851,0.7562483461147851
g,norm_d5_6,0.6274250190241415,0.6274250190241415
g,norm_d0_17,0.5932881681895775,0.5932881681895775
g,norm_d4_7,-0.5854259279029473,0.5854259279029473
g,norm_d1_17,0.5711342799285059,0.5711342799285059
g,norm_d9_13,0.5549876092093542,0.5549876092093542
g,norm_d8_10,0.5507777159901265,0.5507777159901265
g,norm_d0_4,0.5115276747188422,0.5115276747188422
h,norm_d0_1,-0.8585894897125987,0.8585894897125987
h,norm_d7_8,0.6661975234985863,0.6661975234985863
h,norm_d7_10,-0.6219606248322816,0.6219606248322816
h,norm_d4_6,-0.6029264974658226,0.6029264974658226
h,norm_d5_10,0.5623512513649593,0.5623512513649593
h,norm_d4_7,-0.5207531676965071,0.5207531676965071
h,norm_d4_10,-0.5202129746904016,0.5202129746904016
h,norm_d6_8,0.5168956119491772,0.5168956119491772
h,norm_d11_12,0.5001954056852974,0.5001954056852974
h,norm_d1_6,0.4435249809076854,0.4435249809076854
i,norm_d3_4,1.650511624564048,1.650511624564048
i,norm_d0_2,1.2767948904376565,1.2767948904376565
i,norm_d5_7,-1.2312147696514901,1.2312147696514901
i,norm_d18_20,1.053663423797397,1.053663423797397
i,norm_d0_13,1.0383066877360805,1.0383066877360805
i,norm_d1_2,1.0030293559772772,1.0030293559772772
i,norm_d0_18,1.0007094354872514,1.0007094354872514
i,norm_d2_3,-0.9997094571093696,0.9997094571093696
i,norm_d0_17,0.965960026243742,0.965960026243742
i,norm_d0_19,0.8963025329967929,0.8963025329967929
j,norm_d2_3,1.4866405156621858,1.4866405156621858
j,norm_d0_18,-1.1425035048855625,1.1425035048855625
j,norm_d18_20,-1.0985497492485403,1.0985497492485403
j,norm_d5_6,-1.0693498330257662,1.0693498330257662
j,norm_d5_9,1.0142382056446977,1.0142382056446977
j,norm_d18_19,-0.9341039457549406,0.9341039457549406
j,norm_d11_12,0.8585245652343111,0.8585245652343111
j,norm_d19_20,-0.8216391381972223,0.8216391381972223
j,norm_d10_14,0.8102976173449343,0.8102976173449343
j,norm_d0_19,-0.7996714036063695,0.7996714036063695
k,norm_d4_6,-1.017176164773353,1.017176164773353
k,norm_d7_10,1.0160549855048007,1.0160549855048007
k,norm_d6_10,0.9774778648667116,0.9774778648667116
k,norm_d0_1,0.9753042405380439,0.9753042405380439
k,norm_d0_4,0.9224189089892922,0.9224189089892922
k,norm_d4_7,-0.8919909290677744,0.8919909290677744
k,norm_d4_11,-0.7669574596577949,0.7669574596577949
k,norm_d8_10,0.7515351823119768,0.7515351823119768
k,norm_d1_4,0.741327509533297,0.741327509533297
k,norm_d6_11,0.7175892768352318,0.7175892768352318
l,norm_d3_4,-0.5522160511379939,0.5522160511379939
l,norm_d4_10,0.5496289624684739,0.5496289624684739
l,norm_d4_18,0.5141702326413129,0.5141702326413129
l,norm_d4_14,0.5135724860405955,0.5135724860405955
l,norm_d12_13,-0.5123779900039683,0.5123779900039683
l,norm_d9_12,-0.5031153188502634,0.5031153188502634
l,norm_d4_19,0.5018018748600483,0.5018018748600483
l,norm_d6_7,-0.4893662633838968,0.4893662633838968
l,norm_d12_17,-0.4890144554942265,0.4890144554942265
l,norm_d13_16,-0.4776744328276501,0.4776744328276501
m,norm_d14_20,0.7426624947219194,0.7426624947219194
m,norm_d14_19,0.6571409485922682,0.6571409485922682
m,norm_d14_17,0.588565348261323,0.588565348261323
m,norm_d10_20,0.557093558690107,0.557093558690107
