class,feature,coefficient,abs_coefficient
0,norm_d10_11,0.3803974728057287,0.3803974728057287
0,norm_d6_7,0.34698967876536535,0.34698967876536535
0,x4_scale,0.3275037433907601,0.3275037433907601
0,norm_d6_10,-0.3227974129560541,0.3227974129560541
0,norm_d19_20,-0.2842681625433053,0.2842681625433053
0,norm_d15_16,-0.2624690776334711,0.2624690776334711
0,norm_d17_20,-0.2511110893261687,0.2511110893261687
0,norm_d11_14,0.23162904961526118,0.23162904961526118
0,norm_d6_11,0.2155079842791828,0.2155079842791828
0,x10_scale,0.21427491577201285,0.21427491577201285
1,x0_scale,-0.24754008523068996,0.24754008523068996
1,theta_0_1_2,-0.24254905176337463,0.24254905176337463
1,norm_d7_20,-0.22296965287622056,0.22296965287622056
1,x17_scale,-0.2082025775671569,0.2082025775671569
1,norm_d8_11,-0.20164554234240406,0.20164554234240406
1,norm_d15_20,-0.19257185185682968,0.19257185185682968
1,norm_d7_10,-0.18688902205365449,0.18688902205365449
1,norm_d11_20,-0.18632050899043973,0.18632050899043973
1,norm_d8_20,-0.1842679261785694,0.1842679261785694
1,norm_d4_8,0.18413143698934498,0.18413143698934498
10,theta_2_3_4,0.33693928268486645,0.33693928268486645
10,norm_d4_6,-0.321512673075103,0.321512673075103
10,x11_scale,-0.29782016400390354,0.29782016400390354
10,x12_scale,-0.2748160511867879,0.2748160511867879
10,norm_d4_7,-0.26722235186401105,0.26722235186401105
10,x8_scale,0.26116148477337897,0.26116148477337897
10,x10_scale,-0.2538745497195164,0.2538745497195164
10,norm_d3_5,-0.25303260636764274,0.25303260636764274
10,norm_d4_5,-0.2405200810024503,0.2405200810024503
10,norm_d6_10,0.235369913034878,0.235369913034878
11,x4_scale,0.14337540587277264,0.14337540587277264
11,x2_scale,-0.14258991036625027,0.14258991036625027
11,x11_scale,-0.13909442992179943,0.13909442992179943
11,norm_d4_11,0.1288917575580159,0.1288917575580159
11,x6_scale,-0.12806885706092766,0.12806885706092766
11,norm_d7_12,0.1251595554973557,0.1251595554973557
11,x1_scale,-0.12450087945458016,0.12450087945458016
11,norm_d4_9,0.12371951813914955,0.12371951813914955
11,norm_d4_14,0.122207458164733,0.122207458164733
11,norm_d4_18,0.12212815044756457,0.12212815044756457
12,norm_d14_18,0.3934773172870244,0.3934773172870244
12,norm_d14_20,0.2746928317105038,0.2746928317105038
12,norm_d14_19,0.27216930475203777,0.27216930475203777
12,norm_d15_20,0.24102379242024247,0.24102379242024247
12,norm_d12_14,0.24097917189187923,0.24097917189187923
12,norm_d14_17,0.23843244562882315,0.23843244562882315
12,norm_d10_15,-0.2331571900723226,0.2331571900723226
12,norm_d15_19,0.20738492834551894,0.20738492834551894
12,norm_d8_14,0.2049351231300292,0.2049351231300292
12,norm_d11_12,0.20136424711701095,0.20136424711701095
13,norm_d10_16,0.29580082143215075,0.29580082143215075
13,norm_d10_15,0.2841304189267467,0.2841304189267467
13,norm_d7_10,0.2760109265743582,0.2760109265743582
13,norm_d8_10,0.2650331010587852,0.2650331010587852
13,norm_d6_11,-0.2557770902068945,0.2557770902068945
13,norm_d12_14,-0.24834481874750788,0.24834481874750788
13,norm_d4_14,-0.2331705788199499,0.2331705788199499
13,norm_d6_12,-0.22979153650686873,0.22979153650686873
13,norm_d4_11,-0.22719264143860338,0.22719264143860338
13,norm_d10_17,0.21433767241936855,0.21433767241936855
14,norm_d4_8,-0.3082991480654331,0.3082991480654331
14,x13_scale,-0.24166361215145146,0.24166361215145146
14,norm_d4_7,-0.21809273801735413,0.21809273801735413
14,norm_d4_16,-0.2102913816242991,0.2102913816242991
14,norm_d4_12,-0.20741174473020246,0.20741174473020246
14,x9_scale,-0.19620067358791504,0.19620067358791504
14,norm_d4_20,-0.19540013428749828,0.19540013428749828
14,norm_d13_17,-0.19103270528125413,0.19103270528125413
14,x10_scale,-0.178014216842497,0.178014216842497
14,norm_d6_18,-0.17472989222143626,0.17472989222143626
15,y12_scale,0.18332615035216301,0.18332615035216301
15,norm_d2_9,-0.17792868613793875,0.17792868613793875
15,norm_d6_12,0.1742624237418727,0.1742624237418727
15,x12_scale,0.16289154372293962,0.16289154372293962
15,theta_17_18_19,-0.16125713897684588,0.16125713897684588
15,norm_d6_11,0.1612543907107963,0.1612543907107963
15,norm_d4_6,-0.1581678273187185,0.1581678273187185
15,norm_d1_13,-0.15075335977718204,0.15075335977718204
15,y11_scale,0.14951422559428024,0.14951422559428024
15,norm_d13_18,0.14353529885853777,0.14353529885853777
16,y8_scale,0.28187945191309377,0.28187945191309377
16,y7_scale,0.25613189536523656,0.25613189536523656
16,y0_scale,-0.22859937597057423,0.22859937597057423
16,y13_scale,-0.18401679632060422,0.18401679632060422
16,y1_scale,-0.1789111948671526,0.1789111948671526
16,y9_scale,-0.16843637322776175,0.16843637322776175
16,norm_d6_7,0.1679648244335141,0.1679648244335141
16,y17_scale,-0.16355988341001032,0.16355988341001032
16,norm_d6_8,0.1623565196824102,0.1623565196824102
16,y11_scale,0.157705247032214,0.157705247032214
17,x8_scale,-0.4680585888584412,0.4680585888584412
17,x10_scale,0.37155276830837863,0.37155276830837863
17,norm_d6_10,-0.31839264460869715,0.31839264460869715
17,x7_scale,-0.31133469943327235,0.31133469943327235
17,norm_d4_6,-0.3083145332846743,0.3083145332846743
17,norm_d7_10,-0.29797533159876993,0.29797533159876993
17,x11_scale,0.29555749369301665,0.29555749369301665
17,norm_d3_4,0.262152888259708,0.262152888259708
17,theta_2_3_4,0.25921901595570235,0.25921901595570235
17,norm_d4_7,-0.24421704435395833,0.24421704435395833
18,norm_d19_20,-0.4064973917617765,0.4064973917617765
18,norm_d15_16,-0.40205950819233865,0.40205950819233865
18,norm_d11_12,-0.3786160219314514,0.3786160219314514
18,norm_d4_14,-0.34601749915276453,0.34601749915276453
18,norm_d4_11,-0.33221752802054644,0.33221752802054644
18,norm_d4_10,-0.3112985127284241,0.3112985127284241
18,norm_d5_6,0.30658749842393085,0.30658749842393085
18,x6_scale,0.30443986438402376,0.30443986438402376
18,norm_d2_3,0.2706262640966065,0.2706262640966065
18,x7_scale,0.2536538510030094,0.2536538510030094
19,norm_d11_12,0.2989134402643323,0.2989134402643323
19,norm_d4_6,-0.2747800789327421,0.2747800789327421
19,norm_d15_16,0.27277985606439875,0.27277985606439875
19,norm_d3_4,0.24539125414013804,0.24539125414013804
19,norm_d6_12,0.24192473744554893,0.24192473744554893
19,norm_d6_16,0.22695069886628946,0.22695069886628946
19,norm_d10_12,0.21772769815745155,0.21772769815745155
19,norm_d2_4,0.21614365408920855,0.21614365408920855
19,norm_d4_12,0.19576122356639547,0.19576122356639547
19,norm_d1_4,0.19444884218203318,0.19444884218203318
2,norm_d4_6,0.2506083609193299,0.2506083609193299
2,norm_d4_10,0.23071108099233426,0.23071108099233426
2,norm_d4_7,0.21686689749732518,0.21686689749732518
2,norm_d4_11,0.2153418206017855,0.2153418206017855
2,norm_d3_10,0.206048372033243,0.206048372033243
2,norm_d3_6,0.19055872146479574,0.19055872146479574
2,norm_d3_14,0.1899628563528065,0.1899628563528065
2,norm_d4_14,0.18471992507152046,0.18471992507152046
2,x1_scale,-0.1800066092075922,0.1800066092075922
2,norm_d4_5,0.17497103330307864,0.17497103330307864
20,theta_2_3_4,-0.5644182100264857,0.5644182100264857
20,norm_d14_18,-0.4065568847824893,0.4065568847824893
20,x15_scale,0.34315534198960057,0.34315534198960057
20,x2_scale,0.31682596721240863,0.31682596721240863
20,x16_scale,0.29100696915723756,0.29100696915723756
20,norm_d14_19,-0.28471183196367533,0.28471183196367533
20,norm_d11_14,0.2744333060624106,0.2744333060624106
20,x14_scale,0.25329074051194816,0.25329074051194816
20,norm_d8_11,-0.2469464057992368,0.2469464057992368
20,theta_0_13_14,-0.23187149528393908,0.23187149528393908
21,x11_scale,-0.5146457231426267,0.5146457231426267
21,x10_scale,-0.49654699634996335,0.49654699634996335
21,x3_scale,-0.42919944524433895,0.42919944524433895
21,x12_scale,-0.40531242418520563,0.40531242418520563
21,norm_d4_16,-0.40458031358562796,0.40458031358562796
21,x4_scale,-0.39403162667237235,0.39403162667237235
21,norm_d3_16,-0.32568380397673236,0.32568380397673236
21,norm_d14_18,0.2916081051701108,0.2916081051701108
21,norm_d4_12,0.2823511052684614,0.2823511052684614
21,norm_d6_10,0.27735536495192,0.27735536495192
22,norm_d3_16,0.26120256134588177,0.26120256134588177
22,norm_d18_19,-0.24941214057110628,0.24941214057110628
22,norm_d4_16,0.22671198090970476,0.22671198090970476
22,norm_d2_16,0.2204206092065982,0.2204206092065982
22,theta_1_2_3,-0.22030408743295063,0.22030408743295063
22,norm_d18_20,-0.21960119900111974,0.21960119900111974
22,norm_d3_15,0.2098420118127283,0.2098420118127283
22,x16_scale,-0.20910947545007924,0.20910947545007924
22,norm_d13_20,-0.20805780614070962,0.20805780614070962
22,norm_d4_15,0.1885876368889681,0.1885876368889681
23,theta_2_3_4,-0.41337254416611086,0.41337254416611086
23,x0_scale,0.33216106070568535,0.33216106070568535
23,norm_d4_7,0.28249003832334196,0.28249003832334196
23,norm_d4_6,0.27086631686854,0.27086631686854
23,norm_d8_10,-0.2647318721198389,0.2647318721198389
23,norm_d4_16,-0.25213364788338766,0.25213364788338766
23,norm_d14_18,0.24459525161541687,0.24459525161541687
23,norm_d4_10,0.23949073562548756,0.23949073562548756
23,norm_d4_8,0.2354167532418558,0.2354167532418558
23,norm_d7_8,-0.23530525033202415,0.23530525033202415
24,x20_scale,-0.3807290594748873,0.3807290594748873
24,theta_0_5_6,0.3343237852066436,0.3343237852066436
24,norm_d4_20,0.31902614944372454,0.31902614944372454
24,x10_scale,-0.31843038061875406,0.31843038061875406
24,norm_d3_20,0.29864639385977204,0.29864639385977204
24,norm_d3_4,-0.2790237533638235,0.2790237533638235
24,x6_scale,-0.2781433267136687,0.2781433267136687
24,norm_d4_19,0.27779167861853,0.27779167861853
24,x19_scale,-0.2694920122487379,0.2694920122487379
24,norm_d3_19,0.259540467634462,0.259540467634462
25,norm_d4_5,-0.3440168673689178,0.3440168673689178
25,norm_d4_11,-0.32752710940737684,0.32752710940737684
25,theta_2_3_4,-0.29874565223131433,0.29874565223131433
25,norm_d4_9,-0.27151379390382546,0.27151379390382546
25,x3_scale,0.2623676972073022,0.2623676972073022
25,norm_d3_5,-0.2364469004515222,0.2364469004515222
25,norm_d4_12,-0.23287086284443753,0.23287086284443753
25,x2_scale,0.21245015566714454,0.21245015566714454
25,norm_d4_10,-0.20982794735111915,0.20982794735111915
25,norm_d14_18,-0.20566408385713347,0.20566408385713347
26,x10_scale,0.15947878608234048,0.15947878608234048
26,x13_scale,-0.12832491056238732,0.12832491056238732
26,x9_scale,-0.1259275239135262,0.1259275239135262
26,theta_10_11_12,-0.12106475719805115,0.12106475719805115
26,theta_0_13_14,-0.11844186655872636,0.11844186655872636
26,x14_scale,0.11749141108937032,0.11749141108937032
26,norm_d4_11,0.11206426921176088,0.11206426921176088
26,x11_scale,0.11014740123448391,0.11014740123448391
26,x15_scale,0.10951818884750412,0.10951818884750412
26,x7_scale,0.10743394182566102,0.10743394182566102
27,x13_scale,0.26330261906229063,0.26330261906229063
27,x9_scale,0.2322076004937473,0.2322076004937473
27,x17_scale,0.17604235040735816,0.17604235040735816
27,theta_14_15_16,-0.16202427446150738,0.16202427446150738
27,theta_0_13_14,-0.1543093420709989,0.1543093420709989
27,theta_10_11_12,-0.1427888340919496,0.1427888340919496
27,theta_0_17_18,-0.1420931605524099,0.1420931605524099
27,y17_scale,-0.13487966097413026,0.13487966097413026
27,y4_scale,0.13347674442149338,0.13347674442149338
27,theta_0_9_10,-0.12413336602903739,0.12413336602903739
28,theta_0_5_6,-0.3142273883808612,0.3142273883808612
28,norm_d4_5,0.27355412287691916,0.27355412287691916
28,norm_d3_5,0.24917315866151804,0.24917315866151804
28,norm_d6_9,0.21185030689153544,0.21185030689153544
28,norm_d4_9,0.2063338891137908,0.2063338891137908
28,norm_d3_9,0.1987643335217312,0.1987643335217312
28,norm_d6_13,0.18657734915349106,0.18657734915349106
28,norm_d0_8,-0.18386240631401352,0.18386240631401352
28,y18_scale,-0.18049298495205773,0.18049298495205773
28,norm_d3_13,0.17625212172595242,0.17625212172595242
3,x16_scale,0.2422946566979718,0.2422946566979718
3,x20_scale,0.22941083014275324,0.22941083014275324
3,x15_scale,0.22171834479532343,0.22171834479532343
3,norm_d2_5,0.20858612055370543,0.20858612055370543
3,norm_d6_10,-0.20449339244782544,0.20449339244782544
3,x19_scale,0.20163837608542257,0.20163837608542257
3,x8_scale,-0.19249069436448524,0.19249069436448524
3,norm_d4_8,0.19194774625398123,0.19194774625398123
3,norm_d3_8,0.18449652281434406,0.18449652281434406
3,norm_d3_4,-0.1771786445256808,0.1771786445256808
4,theta_2_3_4,-0.1964442285849708,0.1964442285849708
4,theta_0_1_2,-0.15321195464806323,0.15321195464806323
4,theta_18_19_20,-0.15180021370510338,0.15180021370510338
4,theta_6_7_8,-0.14210575961425778,0.14210575961425778
4,norm_d2_10,0.14160604707646426,0.14160604707646426
4,norm_d2_14,0.1401191760649182,0.1401191760649182
4,norm_d2_18,0.13340396255962775,0.13340396255962775
4,norm_d1_18,0.1277942819599541,0.1277942819599541
4,norm_d18_19,-0.12525314865853865,0.12525314865853865
4,norm_d6_7,-0.12408558734811272,0.12408558734811272
5,theta_0_1_2,0.2717066056079607,0.2717066056079607
5,norm_d4_8,-0.22620183716724918,0.22620183716724918
5,norm_d16_17,0.19235451133815235,0.19235451133815235
5,norm_d2_3,-0.18299206495149412,0.18299206495149412
5,norm_d2_4,-0.18094906772087252,0.18094906772087252
5,theta_2_3_4,-0.1763622421175981,0.1763622421175981
5,norm_d8_11,0.17228691150000405,0.17228691150000405
5,norm_d16_18,0.1713506375008421,0.1713506375008421
5,norm_d8_12,0.16913114769955462,0.16913114769955462
5,norm_d18_20,0.163277425384895,0.163277425384895
6,x0_scale,-0.21851525323710247,0.21851525323710247
6,norm_d0_1,0.2174809361870499,0.2174809361870499
6,x1_scale,-0.21386882599472334,0.21386882599472334
6,x14_scale,0.18761746889165895,0.18761746889165895
6,norm_d7_10,0.18619793743366014,0.18619793743366014
6,x18_scale,0.1858859869954253,0.1858859869954253
6,x17_scale,0.18130026694531054,0.18130026694531054
6,y2_scale,-0.17897010520973655,0.17897010520973655
6,x2_scale,-0.1702029080362235,0.1702029080362235
6,x12_scale,-0.15364491894664048,0.15364491894664048
7,x12_scale,0.2326869444300507,0.2326869444300507
7,norm_d19_20,-0.2299026619109029,0.2299026619109029
7,norm_d4_6,0.22352318195925072,0.22352318195925072
7,norm_d18_20,-0.21785062207066613,0.21785062207066613
7,y5_scale,-0.20729425743114133,0.20729425743114133
7,theta_0_1_2,-0.20570976197143512,0.20570976197143512
7,norm_d14_16,-0.19841193607974372,0.19841193607974372
7,x17_scale,0.18342112787317513,0.18342112787317513
7,y2_scale,-0.18264129247941485,0.18264129247941485
7,norm_d15_16,-0.18017806614307647,0.18017806614307647
8,norm_d15_18,0.33184270828921314,0.33184270828921314
8,norm_d11_12,-0.32846799204524174,0.32846799204524174
8,norm_d15_19,0.3282422494588411,0.3282422494588411
8,norm_d3_4,0.3158190639682294,0.3158190639682294
8,norm_d4_20,-0.28747394277566707,0.28747394277566707
8,norm_d6_20,-0.2802508372788966,0.2802508372788966
8,norm_d16_19,0.2790779589318849,0.2790779589318849
8,norm_d6_12,-0.2775680888232016,0.2775680888232016
8,x20_scale,0.27525724480847935,0.27525724480847935
8,theta_2_3_4,0.2649138374859276,0.2649138374859276
9,y20_scale,0.26132143637515187,0.26132143637515187
9,norm_d15_18,-0.24448125831044862,0.24448125831044862
9,y0_scale,-0.2429336323082043,0.2429336323082043
9,norm_d10_11,-0.2422516173254427,0.2422516173254427
9,norm_d16_18,-0.22607270391957263,0.22607270391957263
9,norm_d14_15,-0.2179696472657098,0.2179696472657098
9,y6_scale,0.2052178235472333,0.2052178235472333
9,y19_scale,0.18561217447411368,0.18561217447411368
9,y1_scale,-0.18537219235766125,0.18537219235766125
9,norm_d9_16,-0.17932558980200472,0.17932558980200472
