feature,importance
norm_d6_10,0.012911771294196637
norm_d6_11,0.010416643452754335
y4_scale,0.01013871192155482
norm_d8_11,0.008967148486946788
norm_d0_3,0.008921990711276237
x1_scale,0.008818616885380763
norm_d5_17,0.008755329594230749
norm_d4_20,0.00873144593406614
norm_d7_10,0.008710503234974439
x10_scale,0.008502399949622373
norm_d0_14,0.008465461336766348
norm_d7_11,0.00837075097366355
norm_d4_15,0.008330449189134573
norm_d5_13,0.008218965807984618
norm_d15_17,0.007943460896231715
y19_scale,0.007890912793820247
y13_scale,0.007843562069020156
norm_d3_10,0.007743960875509278
y5_scale,0.007696386195084348
norm_d10_20,0.007360142158699833
norm_d8_12,0.007350203126239178
norm_d4_5,0.007211116819129299
x7_scale,0.007190682316959156
norm_d16_20,0.007175641258530486
norm_d0_8,0.007158364170709972
x5_scale,0.006963580265445444
norm_d0_19,0.0068172840086827115
norm_d0_18,0.00677175126511401
norm_d10_16,0.006653357010281267
norm_d6_8,0.006460533073582586
norm_d4_12,0.006403721351212293
norm_d12_16,0.0063558036271705075
norm_d1_7,0.006310442056119732
x8_scale,0.006232305292356124
norm_d9_13,0.006191888114241122
norm_d0_4,0.006075960582187027
x11_scale,0.006062466874611072
x13_scale,0.006051070550235903
norm_d8_14,0.006035801799073001
norm_d1_4,0.005914378283426737
x12_scale,0.005800643226832798
y20_scale,0.005766036091268383
norm_d3_16,0.00573169632730185
norm_d3_17,0.005672545642954249
norm_d0_10,0.005658106131316621
norm_d0_16,0.0056232616712983095
norm_d12_17,0.005497670469315957
x0_scale,0.00549503160746323
y6_scale,0.005491717720113682
norm_d0_12,0.0054774064633268974
y17_scale,0.005471518980683837
norm_d10_15,0.005452387569734535
norm_d4_19,0.005450235824801835
norm_d1_20,0.005396455785931317
norm_d1_6,0.005366358770365766
norm_d0_20,0.005362972475782856
norm_d10_19,0.005323033505636719
norm_d3_15,0.005273680013006276
norm_d3_6,0.0052251813819836025
norm_d3_20,0.005204207034323302
norm_d13_20,0.005170010150516135
norm_d12_19,0.0051475336061848065
norm_d4_8,0.005110257689332076
x9_scale,0.0050771576442489585
norm_d1_14,0.0050652540374580435
norm_d2_14,0.005042364437308127
norm_d3_7,0.005033203143039831
norm_d10_14,0.0050205115732044996
norm_d3_8,0.005016765632535724
norm_d4_14,0.00500958101259923
norm_d3_11,0.004994933382706101
norm_d2_20,0.00496977403075696
norm_d6_7,0.004926266277152759
norm_d1_8,0.00492334569385196
norm_d2_8,0.004919178651896629
norm_d1_10,0.004890149008225255
norm_d4_7,0.004888725513524413
norm_d7_19,0.004833152040443074
norm_d4_11,0.004810170000487863
norm_d3_13,0.004803685233871502
norm_d8_10,0.0047382904964119125
norm_d12_13,0.00470161002707669
x18_scale,0.004693366736581066
y18_scale,0.004688077920663552
norm_d4_16,0.004674617145473336
norm_d1_16,0.0046565119971207145
y9_scale,0.00464198625173106
norm_d5_8,0.004560706515870636
norm_d9_17,0.004556551528417457
norm_d17_20,0.0044774598602825505
norm_d7_16,0.00446729421166152
norm_d10_18,0.004424149160623644
theta_13_14_15,0.004378290800073293
theta_0_9_10,0.004348973971258898
norm_d4_18,0.004267327149210765
norm_d6_12,0.004263907145233988
norm_d0_7,0.004226371372666285
norm_d8_15,0.004212105291930799
norm_d0_11,0.004168090926623909
norm_d6_17,0.004144635390438203
norm_d9_15,0.004080928722554971
norm_d3_14,0.004072055060911217
norm_d13_15,0.00403613501731607
norm_d6_15,0.003991136277560492
norm_d9_20,0.003974902729379413
norm_d5_11,0.003947080628184053
norm_d4_6,0.003926324098034485
norm_d2_3,0.003910117641399601
norm_d3_4,0.0038799875026375224
norm_d0_5,0.003868750982924788
norm_d11_14,0.0038467947457875417
norm_d0_2,0.0038410138433428464
norm_d7_20,0.0038240254821380383
norm_d14_19,0.0038216804128557826
norm_d3_12,0.0038135328702744863
norm_d8_9,0.003770582013049615
norm_d5_18,0.0037609411660591507
norm_d6_18,0.0037379548341771583
norm_d2_4,0.003674296891513816
norm_d11_15,0.0036457268437904435
norm_d8_18,0.0036329091257662977
norm_d2_18,0.0036183795092664508
norm_d17_19,0.0035984102817388586
norm_d1_15,0.003560153851820049
norm_d2_10,0.003547846483129551
norm_d5_9,0.0035452481254126637
norm_d2_7,0.0035402746811261437
norm_d5_20,0.00353160222178884
norm_d11_13,0.00352822450180505
norm_d2_16,0.0035266037395835707
norm_d4_10,0.003526318923291206
norm_d5_12,0.003492457718801871
y11_scale,0.003469641029858704
norm_d8_13,0.0034530083300428997
norm_d11_16,0.0034320545563276484
norm_d9_16,0.0034250967753921514
norm_d0_9,0.0033946482158997227
norm_d9_11,0.0033896842164549486
norm_d6_14,0.0033564292733678403
norm_d0_6,0.003344806577947843
norm_d6_20,0.00333853162545512
norm_d2_11,0.0033246672958538916
norm_d3_19,0.0033151732311659785
norm_d7_14,0.0033050950082325215
norm_d6_19,0.003280224900169524
norm_d1_12,0.003221869424480559
norm_d1_19,0.00321164880175563
norm_d15_20,0.0031653096964372363
norm_d5_16,0.0031162139948029185
theta_1_2_3,0.0031133381648274488
norm_d16_17,0.00308531821864237
y15_scale,0.003053845460410073
norm_d2_15,0.0030058064807558914
norm_d3_9,0.002994141648103475
theta_0_13_14,0.0029417912807999463
norm_d16_19,0.0029159531822842534
norm_d4_17,0.002871835457730325
norm_d1_11,0.0028592562720530785
norm_d18_19,0.0028510855190186663
norm_d11_19,0.0028018010559831036
norm_d7_15,0.002799784439182646
norm_d10_13,0.00278561016124069
norm_d7_12,0.002774979074221694
norm_d14_15,0.0027401956571895024
norm_d2_6,0.0027230066830065615
x6_scale,0.0027134114034680075
norm_d0_15,0.0027014875777649073
norm_d9_12,0.002692635654579308
x19_scale,0.0026908905573663298
norm_d4_13,0.0026828435213529763
norm_d12_18,0.0026647873959164186
norm_d10_11,0.002622188041278657
y12_scale,0.0026172690372455202
y14_scale,0.002616176799324139
x2_scale,0.002599079752796262
norm_d8_16,0.0025173891578267006
x3_scale,0.002486767214207697
theta_2_3_4,0.002473601952735453
norm_d6_13,0.0024623368883580723
norm_d8_20,0.0024598689809762113
norm_d9_10,0.002452293780839715
y7_scale,0.002451311959801396
norm_d3_18,0.002447518232996311
norm_d11_18,0.0024190404725745866
norm_d9_18,0.002416264136867057
norm_d3_5,0.0023785788456925578
y8_scale,0.0023637382841826897
y3_scale,0.002327202134440418
norm_d2_12,0.0023029152910693544
norm_d15_19,0.0022950228025860556
norm_d2_9,0.0022789581367472435
norm_d14_17,0.0022514059705990848
x15_scale,0.002246825210664987
norm_d1_5,0.0021599225488018532
norm_d14_20,0.0021406650624014555
norm_d13_17,0.002118888646822497
norm_d16_18,0.0020846040138751674
norm_d7_8,0.002084228567326482
y10_scale,0.002071080149042259
x20_scale,0.002063649443319987
norm_d8_19,0.0020089912729367066
y16_scale,0.0020003815813183705
norm_d11_17,0.0019736547976813507
norm_d13_18,0.0019462720150638319
x16_scale,0.0019345700721995233
norm_d10_17,0.0019105210625141719
theta_9_10_11,0.0019050993027306517
norm_d14_16,0.0018870705704562216
norm_d2_13,0.0018845511753289215
norm_d1_3,0.0018814300279944385
theta_17_18_19,0.001871563758085337
norm_d2_5,0.001842825758718931
norm_d7_13,0.0018002379793504192
norm_d5_19,0.0017785339394686594
x4_scale,0.001728215331511432
norm_d9_19,0.0017277228481272645
norm_d15_18,0.0017138129530581674
y2_scale,0.0017034755126733624
theta_10_11_12,0.0016878306059559356
norm_d2_19,0.0016570356123419637
norm_d7_18,0.0016478727182259692
norm_d11_12,0.0016456184884724627
norm_d17_18,0.001636712928622721
norm_d5_6,0.0016307006145510835
norm_d12_15,0.0016300097002559808
norm_d1_2,0.00162766769911518
norm_d5_15,0.0016252572548889916
x14_scale,0.001611897378571549
norm_d12_14,0.0015908867052540883
norm_d6_16,0.0015843568041831728
norm_d4_9,0.0015310043632570179
norm_d0_1,0.0014930961848963651
norm_d13_16,0.0014634221074023852
theta_5_6_7,0.001458558343882444
norm_d13_14,0.0014494637189083409
norm_d1_13,0.0014205011831893214
theta_0_1_2,0.0013889205646644858
norm_d1_18,0.0012826514433315272
theta_18_19_20,0.0012541352367291991
norm_d9_14,0.0012358586983612708
norm_d5_10,0.001229458587948234
