mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic_regression__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.5725220203399658,0.06325984941263704,0.003864097595214844,0.00022930599686329402,0.001,{'logistic_regression__C': 0.001},0.7966101694915254,0.7721088435374149,0.7959183673469388,0.8061224489795918,0.7619047619047619,0.7865329182520466,0.01666125672223681,6
1.056102991104126,0.09419641580581771,0.0037909507751464843,0.0007014738225752661,0.01,{'logistic_regression__C': 0.01},0.8847457627118644,0.8571428571428571,0.891156462585034,0.8979591836734694,0.8707482993197279,0.8803505130865906,0.014676170122316153,5
3.389691400527954,0.27036885057210625,0.0045545101165771484,0.0016065335464083659,0.1,{'logistic_regression__C': 0.1},0.9152542372881356,0.891156462585034,0.9285714285714286,0.9251700680272109,0.9183673469387755,0.915703908682117,0.013153360471357357,4
8.347260570526123,0.8737186759768221,0.0032490253448486327,0.0006103964617725055,1,{'logistic_regression__C': 1},0.9423728813559322,0.891156462585034,0.9387755102040817,0.9217687074829932,0.9319727891156463,0.9252092701487376,0.018416344817331343,3
12.128003072738647,0.3665375311041945,0.002422809600830078,0.0006681250427338787,10,{'logistic_regression__C': 10},0.9491525423728814,0.9081632653061225,0.9455782312925171,0.9183673469387755,0.9319727891156463,0.9306468350051885,0.01564265123409015,1
14.561953353881837,0.8583041055193303,0.001736021041870117,0.0003924323634435651,100,{'logistic_regression__C': 100},0.9457627118644067,0.9115646258503401,0.9455782312925171,0.9149659863945578,0.9251700680272109,0.9286083246858066,0.014633341399770091,2
