mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_logistic_regression__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.0342401027679444,0.03345425306135708,0.0075417041778564455,0.003299076114613753,0.001,{'logistic_regression__C': 0.001},0.8446601941747572,0.8194174757281554,0.8504854368932039,0.8466019417475729,0.8349514563106796,0.8392233009708738,0.011147728228665874,6
2.6450676918029785,0.273881839852262,0.005599689483642578,0.0001880015021790281,0.01,{'logistic_regression__C': 0.01},0.8718446601941747,0.8640776699029126,0.8854368932038835,0.8737864077669902,0.8679611650485437,0.8726213592233011,0.007223718538927504,2
7.198035478591919,0.4920518452797899,0.005378437042236328,0.0005064202653437104,0.1,{'logistic_regression__C': 0.1},0.8796116504854369,0.8815533980582524,0.8815533980582524,0.883495145631068,0.8718446601941747,0.8796116504854368,0.004073044070563711,1
15.982813739776612,0.3812171250987379,0.005324172973632813,0.0005892678359255573,1,{'logistic_regression__C': 1},0.8757281553398059,0.8524271844660194,0.8660194174757282,0.8660194174757282,0.8524271844660194,0.8625242718446604,0.008974151462750584,3
23.50833134651184,1.6117033452194238,0.0034414291381835937,0.0007994199858574634,10,{'logistic_regression__C': 10},0.8543689320388349,0.8330097087378641,0.858252427184466,0.8485436893203884,0.8485436893203884,0.8485436893203884,0.008596482959681035,4
27.72970757484436,2.471939293808486,0.0021600246429443358,0.0006548850248447341,100,{'logistic_regression__C': 100},0.8504854368932039,0.8271844660194175,0.8504854368932039,0.8427184466019417,0.8446601941747572,0.8431067961165049,0.008543689320388329,5
