feature,importance
norm_d7_11,0.013102471584131976
norm_d6_10,0.011703872061218326
norm_d7_10,0.011363462119554872
norm_d3_10,0.009283593220865843
norm_d0_3,0.009181180959209305
norm_d4_15,0.009060833856241585
norm_d3_20,0.008926300126301613
norm_d0_19,0.008778624327011457
norm_d8_11,0.00872931814354665
norm_d6_18,0.008685824485635502
norm_d8_12,0.00862902537881638
norm_d3_11,0.00832087168720351
norm_d3_7,0.008224539714399072
norm_d5_13,0.008209538504780978
norm_d4_16,0.008037377438847595
norm_d1_4,0.00784994745476282
norm_d2_8,0.007707278876315932
norm_d7_15,0.007633892904333076
norm_d6_11,0.007620170541263603
norm_d9_15,0.007617761251750752
norm_d1_11,0.007576451312377167
norm_d15_17,0.007384583658915267
norm_d0_20,0.007121919782813715
norm_d0_8,0.0070987944964978796
norm_d1_14,0.007090706110749833
norm_d5_18,0.007073036476539726
norm_d3_14,0.007025479490280813
norm_d0_12,0.007009190699368173
norm_d2_18,0.006967495497065618
norm_d8_14,0.006933865746207899
norm_d5_20,0.006857362197634876
norm_d12_18,0.006842343434207619
norm_d6_14,0.006780071148104559
norm_d8_10,0.006753112215244007
norm_d15_19,0.00670267748321484
norm_d10_18,0.00667140607131443
norm_d3_8,0.006602361714480602
norm_d4_10,0.006581273327467159
norm_d11_13,0.006575997826009292
norm_d0_4,0.006540974765610794
norm_d4_17,0.006431915102724602
norm_d3_16,0.006342033895541483
norm_d13_15,0.006202484531132467
norm_d0_7,0.006190609784132175
norm_d8_19,0.006179352355274861
norm_d3_9,0.006061474514581234
norm_d0_5,0.0060334683419826516
norm_d10_15,0.006014964459164618
norm_d2_12,0.006012175470836873
norm_d0_10,0.006002896846826833
norm_d0_11,0.00600172654264545
norm_d12_19,0.0059894855382618285
norm_d0_18,0.005930345991139826
norm_d1_19,0.005911158397317689
norm_d4_20,0.005888645548405981
norm_d4_8,0.005879525208049153
norm_d4_13,0.005861822159104821
norm_d9_13,0.0058017025692093304
norm_d0_6,0.00568749958422612
norm_d16_17,0.0056853690496457745
norm_d3_13,0.005682192952764072
norm_d0_14,0.00565059140804592
norm_d16_20,0.0056359895533609535
norm_d4_19,0.005613987352733794
norm_d6_19,0.005595708502426859
norm_d13_20,0.00557924177965212
norm_d4_18,0.005572247393666784
norm_d8_16,0.005528336318047401
norm_d2_16,0.005519763323264486
