feature,importance
d16_20,0.015451404792060551
d8_12,0.015256903442642463
d8_11,0.014821811404827167
d4_8,0.012783038863796874
d16_19,0.011736439679878505
d12_16,0.011321596610982844
d8_16,0.01113783223735304
d7_11,0.0108823367847451
d3_8,0.010257407172744254
d4_15,0.009929229808495053
d4_14,0.00990171383400163
d4_13,0.00977664123403728
d15_20,0.00932883297544967
d4_10,0.009312200611695342
d4_16,0.009136358232951142
d4_7,0.009027280736027375
d12_20,0.008843052788042064
d14_15,0.00853412749208376
d17_20,0.008451980463849046
d2_8,0.008384524605164678
d4_11,0.00835695996276302
d4_9,0.00811583210152084
d15_19,0.008105339086043177
d17_19,0.007891159965552265
d1_12,0.007763752296213115
d5_9,0.007673967960921848
d4_17,0.007663214498240202
d4_6,0.007596730262799509
d4_19,0.0075297964417347565
d2_5,0.007359188585360883
d4_20,0.007331139409338995
d0_20,0.007165237969376806
d4_12,0.00716026995792552
d7_15,0.007078545549422236
d9_11,0.007071320380318328
d12_15,0.006906965521323438
d13_15,0.006756642547202492
d4_5,0.006699939779572831
d13_16,0.0065710238590631
d4_18,0.006451452045456253
d6_10,0.00637521693795405
d7_12,0.006368645784625667
d8_20,0.006352793220175714
d2_9,0.006336198128692095
d11_15,0.006326021950981961
d8_15,0.006288762214575872
d2_12,0.006220223809521467
d0_16,0.006181083512241044
d5_7,0.00615210945056599
d3_7,0.006131846639380659
d1_16,0.006123229161832282
d3_9,0.006075849153678995
d3_20,0.006034351552230197
d2_16,0.006023406330611491
d5_8,0.005848387824229725
d2_19,0.005847410706494593
d12_19,0.005836506292978995
d9_14,0.005765440757307591
d7_10,0.005759762726107083
d3_16,0.005714492913215189
d11_16,0.005674806485588617
d13_19,0.005653665921666825
d5_13,0.005590205686139989
d3_5,0.005578019680897223
d9_15,0.005542257966298769
d1_20,0.005460867968491526
d13_20,0.005458379526641921
d2_20,0.005450479058196148
d3_12,0.005329453138432573
d16_17,0.005325952228034161
d1_8,0.005252204289942912
d9_12,0.005245098849627741
d12_13,0.005235547846470163
d0_12,0.005199555204348577
d8_9,0.005182982981510108
d18_19,0.005154473204952766
d2_13,0.005140935530240585
d10_11,0.005121121952223418
d14_16,0.005024987059377015
d5_14,0.004942188720551669
d5_10,0.004940545685508288
d16_18,0.0048971015276381355
d3_11,0.004830198044096838
d3_13,0.0046937149755773375
d15_18,0.004687780956546038
d7_20,0.004668658322139444
d6_14,0.004618880419949183
d11_20,0.004513490935536272
d3_19,0.004490480465388641
d5_12,0.004336024317918225
d5_17,0.0043337031362209195
d13_18,0.0043161075043174745
d9_16,0.004278410361002554
d5_18,0.004268045787571595
d7_16,0.004265606576116639
d10_12,0.004222761168798503
d1_17,0.004178841854155084
d0_15,0.004090449743576473
d18_20,0.004082360875626638
d3_17,0.004073510967900069
d11_13,0.0040624501700138515
d5_11,0.00405513175741039
d17_18,0.004038379048234568
d9_10,0.0040317218623590325
d3_15,0.00402807824016172
d2_7,0.004020130178288097
d13_14,0.004014608420684915
d2_15,0.0040089977733340195
d3_18,0.003983463235521741
d5_15,0.003981090144807937
d3_14,0.003973274382966899
d9_18,0.0039587119360880284
d2_17,0.003933255874592679
d9_13,0.0039211066263948454
d8_19,0.0038960236862682052
d6_11,0.0038906977426424387
d9_19,0.003836184107499756
d8_13,0.003833087665656497
d12_17,0.0038320837028938716
d3_6,0.0038160621558960602
d5_20,0.003795509134801553
d6_7,0.0037114798084160613
d0_19,0.0037104352264759896
d3_10,0.0036710119193114547
d5_19,0.003659147685733652
d15_17,0.0035701066459124546
d1_9,0.0034594970878750997
d9_20,0.0034539364470788673
d7_19,0.0034483779486709698
d11_19,0.003416001342156238
d10_15,0.003380375946747639
d19_20,0.003378760678763537
d11_14,0.00337409739038379
d0_17,0.0033065920672134177
d1_5,0.003256044681712599
d8_10,0.0032520740542256467
d5_16,0.003235709232163048
d2_11,0.0032302997978047483
d1_13,0.0031773689881913524
d12_18,0.0031758199470557492
d6_8,0.0031659381778974833
d15_16,0.0031591128912392143
d2_18,0.003154694176943164
d2_4,0.0030979936222727445
d1_19,0.0030740690260813264
d5_6,0.0030658493022403125
d9_17,0.0030498335508146596
d1_15,0.003026746074215805
d1_11,0.0030214598718116903
d11_18,0.0030053837804531473
d6_19,0.0030048903695051163
d0_13,0.0029915957790579025
d0_1,0.002950410086373134
d2_3,0.0029402840405923707
d7_9,0.0029236634872058234
d13_17,0.002907938798465408
d10_14,0.002865828429333732
d0_11,0.0028185759300202325
d14_20,0.0028096932351918064
d14_19,0.0027858706250871368
d6_18,0.0027554812672012288
d7_14,0.002699941005756561
d0_8,0.0026948761544338252
d11_17,0.002688920647434198
d6_15,0.0026650239413889823
d11_12,0.00265588136888414
d0_3,0.002653507745702264
d3_4,0.002650756601624321
d0_9,0.002648723291701951
d0_4,0.0026183874849725467
d8_14,0.002616025688370059
d1_4,0.0025855755346465207
d0_2,0.0025720147780492575
d8_17,0.0025547877753599015
d10_16,0.0025398962212401935
d6_16,0.0025349787750637625
d6_12,0.0025249187146465972
d14_17,0.002475216564843069
d1_2,0.002454241483342487
d1_18,0.0024451318064280993
d1_3,0.0024445820278195685
d14_18,0.0024154512637668706
d7_8,0.0024138210066455344
d10_20,0.002376303858275424
d1_7,0.002359275405700833
d8_18,0.0023467194446716104
d7_13,0.002306039960286055
d6_20,0.0022966260418327672
d2_6,0.0022869295071021646
d12_14,0.002279104182111679
