,theta_0_1_2,theta_1_2_3,theta_2_3_4,theta_0_5_6,theta_5_6_7,theta_6_7_8,theta_0_9_10,theta_9_10_11,theta_10_11_12,theta_0_13_14,theta_13_14_15,theta_14_15_16,theta_0_17_18,theta_17_18_19,theta_18_19_20
26,10.45218717956125,3.694882337578751,-4.575884601689764,-14.61179105986959,-1.3985513196536035,-9.601438691025661,3.051200938273846,-12.310810195252364,-3.738553803065632,-9.137919810700827,1.7421012556956443,-0.3174197806638262,-3.8476563654416274,-5.603337804521751,-6.740547186012164
27,11.247322857985148,1.1660151319329135,-4.550237129688268,-0.7987782285114133,-9.660157664158776,-7.281265600167109,-10.946671924620395,4.67166277152601,-2.3743570126584546,5.213540316358607,4.193966294947469,-3.9258590561747826,-11.979046182036027,-0.007335580490693327,-4.7203530644465035
28,3.6760160773778576,3.889251037218738,-9.932325512607047,-11.714727012326156,-6.085591817857586,-7.7515594155946825,-5.394792268092497,6.550406361207319,0.9458485334463658,0.5263709276393069,2.6498453268898157,-2.9602772583401347,-5.50348535653349,-6.895235865716013,-4.9696728236694385
3,-2.953657410844226,6.928854794584787,0.04471953651394805,-1.8643163498624427,10.955522268441047,-0.29883349634249534,-9.535305380155465,-4.521484152182277,-1.0283279743588507,-1.8708329343089618,-2.6013673388633167,-0.4546970226068009,2.383406178515317,5.375835747136037,-1.606159802759032
4,-3.449632209324661,-3.4149969598108476,-6.793733836371099,-0.23258923702747303,0.44873027130076654,-4.646477909374766,0.22557047962290294,0.6411267855075286,0.09470932050790865,1.3479562418453224,-0.598680043710671,-3.7499765071420192,4.251016646627359,1.0190480559486574,-3.124202122491734
5,0.9228256758421562,0.808667326309873,-2.898062776641927,-1.5468161313088589,-4.38711580435539,-5.446429597680983,1.2632571140667286,1.0692774066306512,2.007483390157223,2.048744649710609,3.88802513089476,3.4250029680861296,0.6113797504354812,3.055428668833461,5.107416544016772
6,-0.0256851344618799,-4.858807355641597,-1.1484040581038002,-2.953378696677763,8.717408196084705,-2.599256521997182,-6.372055597387684,-3.3492154948757613,-2.5505858131675634,0.7474721138628094,2.4991126592065753,-0.8487733323714985,-3.282250159541819,-4.484623169607637,-0.9549206430187699
7,-2.936197499080393,-4.625096315686273,4.124217701157449,-4.525816266171487,5.3906438867978705,5.235862501179626,2.06746614789461,14.733446449954087,-7.3721690946578535,1.529360577877701,0.5786989844957035,-0.1523266987997539,4.424239184892001,-0.6831202856382509,-1.9025961217120406
8,-2.3718558266133543,-0.6725009163840067,9.128817149697651,2.4513238092755856,-1.5113217831700956,3.2582652822926184,6.928436093230134,-3.878735200593193,0.4210754014619567,-1.4091407697795189,-1.4221006142740187,3.502884148658988,-2.4596512953726783,10.72880780208369,-6.261023596881947
9,-1.171998359365519,3.8943280316475244,3.7461339992801914,-4.708618967319165,2.9093682808842427,6.867319548377256,-1.6847549745467534,-3.761064235826522,-1.6839584486246875,-0.7934290567602332,-7.681228037113573,-4.37429139746136,0.5392403109405511,5.288445804012541,0.9055918139060731
