feature,importance
norm_d8_12,0.0125151193676698
norm_d8_11,0.01009260936686629
norm_d16_20,0.010079601361655121
norm_d4_10,0.00970946831468636
norm_d7_11,0.00963679104158925
norm_d3_8,0.009167728850409774
norm_d4_11,0.0089077238903396
norm_d16_19,0.008863008587049217
norm_d4_14,0.008654543734398834
norm_d4_8,0.008457683622332915
norm_d8_16,0.008335241049945992
norm_d2_8,0.008241266845836375
norm_d1_20,0.008084142527905487
norm_d0_20,0.008036158005692086
norm_d14_15,0.007822253587806098
norm_d7_10,0.007753242505555997
norm_d4_15,0.007738437107848765
norm_d15_20,0.007617809375573598
norm_d2_12,0.007127953611580402
norm_d4_16,0.007059455281489238
norm_d4_12,0.006986735790385948
norm_d4_17,0.006962855845566008
norm_d12_15,0.006867070557846172
norm_d1_8,0.006745498585136501
norm_d12_20,0.006728348918520984
norm_d7_12,0.006656587809089595
norm_d17_19,0.006648327974438001
norm_d3_7,0.006625641203018999
norm_d7_15,0.006617378003157886
norm_d4_13,0.0065690649737289684
norm_d9_11,0.006514769764756182
norm_d4_7,0.006510788238593778
norm_d8_20,0.006436686063310287
norm_d4_9,0.006398812476090865
norm_d0_12,0.0063348525848316885
norm_d8_15,0.0063280643494911
norm_d15_19,0.006322070820034739
norm_d2_20,0.006280590619599681
norm_d17_20,0.006234464536681182
norm_d1_12,0.006157400198842242
norm_d12_19,0.00615011036934629
norm_d4_18,0.006080041092770888
norm_d2_7,0.0060688177388051705
norm_d0_16,0.005939195889563597
norm_d6_14,0.005921551537238849
norm_d12_16,0.0059056955783906104
norm_d4_6,0.005905487858585839
norm_d13_15,0.005799946822840451
norm_d4_20,0.005777553983942061
norm_d18_19,0.005730751752304617
norm_d12_17,0.0056674966009724916
norm_d13_20,0.005659331458438245
norm_d9_12,0.005630603898528125
norm_d2_16,0.0056070052396030865
norm_d3_15,0.005539464832185405
norm_d2_5,0.005531019512459132
norm_d16_18,0.005526096841852199
norm_d4_19,0.005519092495548115
norm_d5_11,0.005459290555975981
norm_d11_16,0.005444644671310881
norm_d11_15,0.005365603721698049
norm_d5_9,0.00532044233853915
norm_d1_16,0.005298590061526879
norm_d5_8,0.005265235398531747
norm_d1_11,0.005236004359556711
norm_d3_12,0.005228484826464311
norm_d12_13,0.005187597313305949
norm_d14_16,0.005140334077956462
norm_d15_18,0.005128151108912843
norm_d8_10,0.00511397442745884
norm_d13_16,0.005102231221866316
norm_d8_9,0.005099350686653694
norm_d6_10,0.005092596558340676
norm_d3_11,0.0050801263385735285
norm_d7_16,0.005055849950712532
norm_d1_17,0.005046533200823789
norm_d5_12,0.005031871839325439
norm_d3_10,0.0049926528398030875
norm_d0_19,0.004988199278892231
norm_d2_19,0.004983829922826084
norm_d9_10,0.004954081853541527
norm_d1_5,0.004929284929045885
norm_d10_11,0.004928399754081114
norm_d4_5,0.00492729075019693
norm_d0_8,0.004888648676139743
norm_d17_18,0.0048720198964902935
norm_d3_16,0.004791916570690707
norm_d11_13,0.004784439443349023
norm_d5_7,0.004778166556662021
norm_d8_17,0.0047721448350068
norm_d9_14,0.004748216226356145
norm_d1_7,0.004725564745673957
norm_d3_20,0.004704416737726314
norm_d3_6,0.004697332541615368
norm_d5_17,0.00467756601874763
norm_d3_13,0.004666108590530622
norm_d18_20,0.004645057129164928
norm_d5_10,0.00464029623000191
norm_d3_9,0.004624480151104466
norm_d3_14,0.004620680389510547
norm_d7_19,0.0046092859595732545
norm_d3_5,0.004597886976503505
norm_d2_9,0.004542371580767889
norm_d7_9,0.0045409984393304965
norm_d5_13,0.004534310183813054
norm_d13_14,0.004527742615057602
norm_d7_14,0.004512680387208914
norm_d16_17,0.00447286133393885
norm_d0_15,0.004460527396780782
norm_d8_19,0.00445959596974167
norm_d8_13,0.004446274580098144
norm_d11_20,0.00441497387485418
norm_d6_11,0.004401568300413074
norm_d9_15,0.004356584462460776
norm_d0_4,0.004353334171655817
norm_d2_17,0.004340506776208956
norm_d0_7,0.004339692204742348
norm_d2_11,0.004324615626709422
norm_d13_19,0.004294497171004929
norm_d5_6,0.004229983271887308
norm_d11_19,0.004228693804715933
norm_d2_18,0.004188768158833899
norm_d1_9,0.004187381727000689
norm_d1_19,0.004175288352711666
norm_d7_20,0.004158083407420434
norm_d8_18,0.004133969243630321
norm_d6_18,0.004071173677440015
norm_d12_18,0.004052607775134937
norm_d13_18,0.004043971588113317
norm_d3_18,0.0040268935328835655
norm_d3_19,0.00401674639332153
norm_d11_14,0.004010957299980731
norm_d2_4,0.003969608749844116
norm_d8_14,0.0039165645286208025
norm_d1_15,0.00390915615605763
norm_d5_14,0.0038466275279461087
norm_d1_6,0.003842501133737831
norm_d15_17,0.003821460386574537
norm_d3_17,0.003767354147553877
norm_d6_7,0.003751870331074393
norm_d10_12,0.0037402876927347963
norm_d9_16,0.0037212968661646836
norm_d1_13,0.0036861496043716253
norm_d2_15,0.0036346596640259897
norm_d9_13,0.003622929464110427
norm_d7_13,0.003599180824079272
norm_d2_10,0.0035891351586518883
norm_d11_17,0.0035878329855924193
norm_d2_13,0.003546840294642583
norm_d2_6,0.0035448118131405524
norm_d5_15,0.00354132189471728
norm_d9_20,0.003507429109391167
norm_d0_3,0.0034626332444210738
norm_d15_16,0.0034091734592376784
norm_d12_14,0.0033566363060174523
norm_d11_18,0.0033510306515490457
norm_d0_17,0.003347663763854421
norm_d7_18,0.003346428495875218
norm_d9_17,0.0033430729002125424
norm_d1_18,0.003337655961133626
norm_d0_5,0.0032893761213534183
norm_d0_13,0.0032876293813909633
norm_d19_20,0.0032746928680456337
norm_d5_20,0.0032501141587967493
norm_d5_18,0.0032457182054100244
norm_d2_14,0.003220961996807377
norm_d6_19,0.0032140500172321593
norm_d0_11,0.0032053535325601403
norm_d6_9,0.0032017817573520495
norm_d9_19,0.0031964146137263135
norm_d0_9,0.003187652368756845
norm_d0_6,0.003183460136802851
norm_d6_13,0.0031677022025730214
norm_d2_3,0.0031342268946477486
norm_d5_19,0.003095638134196213
norm_d7_17,0.0030902727428035242
norm_d0_18,0.0030679434182769695
norm_d5_16,0.0030333066937181007
norm_d9_18,0.0030236910622914955
norm_d10_13,0.0030047253362019428
