mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.230900526046753,0.11805750592375355,3.289439296722412,2.790789336267914,,sqrt,1,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9457627118644067,0.9183673469387755,0.9591836734693877,0.9421768707482994,0.9319727891156463,0.9394926784273032,0.01369000992859858,4
7.4082588195800785,0.5240593991289201,2.821107816696167,0.46194981045774464,,sqrt,1,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 300}",0.9457627118644067,0.9149659863945578,0.9591836734693877,0.9387755102040817,0.935374149659864,0.9388124063184596,0.014448321604097815,5
9.940891551971436,0.34899383430493747,1.2251267433166504,0.13341422640879128,,sqrt,1,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'n_estimators': 500}",0.9491525423728814,0.9149659863945578,0.9625850340136054,0.9319727891156463,0.935374149659864,0.9388101003113111,0.016120235296583466,6
5.488095426559449,2.032664258182137,2.1456949710845947,1.9183819251401089,,sqrt,2,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 100}",0.9389830508474576,0.9115646258503401,0.9523809523809523,0.9251700680272109,0.9285714285714286,0.9313340251354779,0.013696249091793544,30
4.301981782913208,0.8821302908967077,3.8149084568023683,0.23408753898688128,,sqrt,2,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 300}",0.9389830508474576,0.9115646258503401,0.9591836734693877,0.9319727891156463,0.9285714285714286,0.9340551135708519,0.015465820395909163,21
9.659644556045532,0.22142436184095962,2.70565242767334,0.5230457827821812,,sqrt,2,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'n_estimators': 500}",0.9389830508474576,0.9081632653061225,0.9591836734693877,0.935374149659864,0.935374149659864,0.9354156577885391,0.01625017664216027,18
3.181845760345459,1.0666315792282062,3.828516435623169,0.2586983362582299,,sqrt,4,100,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 100}",0.9288135593220339,0.9013605442176871,0.9455782312925171,0.9251700680272109,0.9115646258503401,0.9224974057419578,0.015139709502419305,44
7.2507209300994875,0.6178971624472838,3.567287826538086,0.4092196555241479,,sqrt,4,300,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 300}",0.9322033898305084,0.9115646258503401,0.9421768707482994,0.9217687074829932,0.9115646258503401,0.9238556439524961,0.011931854577976747,42
8.975825881958007,0.43268177168728456,1.1919936180114745,0.17806937724694044,,sqrt,4,500,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'n_estimators': 500}",0.9288135593220339,0.9115646258503401,0.9489795918367347,0.9217687074829932,0.9081632653061225,0.9238579499596449,0.014542825261341236,40
4.548820209503174,0.7046353179611797,1.5141945838928224,1.2429833849015837,,log2,1,100,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'n_estimators': 100}",0.9423728813559322,0.9115646258503401,0.95578231292517,0.9319727891156463,0.9387755102040817,0.936093623890234,0.014511506389868062,17
