,x0_scale,y0_scale,x1_scale,y1_scale,x2_scale,y2_scale,x3_scale,y3_scale,x4_scale,y4_scale,x5_scale,y5_scale,x6_scale,y6_scale,x7_scale,y7_scale,x8_scale,y8_scale,x9_scale,y9_scale,x10_scale,y10_scale,x11_scale,y11_scale,x12_scale,y12_scale,x13_scale,y13_scale,x14_scale,y14_scale,x15_scale,y15_scale,x16_scale,y16_scale,x17_scale,y17_scale,x18_scale,y18_scale,x19_scale,y19_scale,x20_scale,y20_scale
0,-0.5636192772200986,-0.12817733519718413,-0.14279990178355303,-0.8627758842475282,-0.053036460993524735,-0.041985689018756954,0.5977903879191067,0.09554328562477708,0.19041664201370517,-0.41249684039376094,-0.14216385731251832,0.21047062924366305,-0.23433212789611219,0.33154581866079563,-0.2637601744903479,0.0632149812048184,-0.13324561855555392,0.10852079897814197,-0.2359892165426756,-0.15895389737843382,0.23494599298727742,-0.055237574311669126,0.026913812322369807,-0.21875290308506257,0.1668642285665674,-0.0038483155237692543,-0.027566259194620756,-0.2910543242793995,0.13036451719836123,0.0503746076812832,-0.03989252549459171,-0.261584195627868,0.11225269007103647,-0.1359011662409663,0.38226375369110066,0.04483865992784718,0.745264234922981,-0.02661212859836795,0.6184915425988124,0.12231393697650265,0.8232897980377353,0.428842127360456
1,0.8408206241948324,0.02187488576319369,0.25347862764510753,-0.17343002479657685,0.14779257341501478,0.25049489855725166,0.846070035819512,-0.0389252613930314,0.4602621975545096,-1.1855317899884878,0.4923811194406565,0.5040165305328098,0.16147836447173772,0.5491540881945514,0.12114190399840309,-0.28164257395866016,-0.052990732368642546,-0.48969281353924315,0.4047481802773215,0.7595985563554103,0.030209702272011522,0.6949565590527345,0.7869440215612192,1.089812649646698,0.7276033744520521,1.0855293470732246,-0.007251291401420438,0.5845162347102845,0.05118600669360997,0.2144563683078049,0.5266712576931836,0.2790293019812289,0.4845314767959335,0.3208894809242651,-0.597637797609888,0.23474584865357914,-0.38988075933820027,-0.06493742101457581,-0.023788482074237127,0.028644682801951444,0.16572516288696332,0.17810843167848686
2,-0.31642494555263395,0.03781458219420901,-0.556974199377663,0.0737214780782018,-0.19984319245560717,0.5287685403243843,-0.7147347445329059,0.5274514697085279,-1.4093948979286712,-0.1111836431520875,0.4962197609767602,-0.45455998060596736,1.1660128991206298,0.2724797399310962,1.468928979021325,0.25733054363430985,1.522738587464119,0.18562486376670023,-0.18332406675685678,-0.6026932162863576,-0.8589910000872543,-0.4421186485755497,-1.0683658513866254,-0.4005220723334263,-1.1503412159867137,-0.3457708411302185,-0.7002004507899489,-0.20849517903185827,-0.017953163228479656,0.7686795272306626,0.7534449951626714,0.7018247360511147,0.6366731923119237,0.5411290733220757,-0.6016545316699493,0.4016784696078975,-0.7172692513863628,0.30860015405029734,0.3318570334317748,0.3365111396212036,0.7155812925879019,0.31424098164896697
3,-0.10926719921349053,0.014995385723224003,-0.348432500028777,0.014778239516556187,-0.4522061171235572,-0.13026034036076808,0.25741143562301155,-0.2014627243515791,0.9985503866485635,-0.34983622741261533,-0.4663736300750989,0.052492122212143784,-0.25597716139902577,0.06732415940944862,-0.11611349172554707,-0.06463994684679236,0.009392970853786604,-0.11843760085438823,-0.4122243091680824,0.008164245117303078,-0.5288995774221431,-0.035981815274033324,-0.7528238196076367,-0.6847641448914294,-0.8396823591556489,-0.7761101042692078,-0.1883248642319199,0.09840657450882838,-0.19189680867487727,0.49591644862023865,-0.2667996256593532,0.5209135393561916,-0.22986940113507956,0.5586969236360457,0.007388711645348849,0.16420552156250753,-0.12522812107064157,0.45744246047851883,-0.21983264690830812,0.4670142741532476,-0.15762361841544992,0.4360910726006423
4,0.9031165475215759,0.34100929057467944,0.14759690066989403,0.06693062253787009,-0.40946432807432936,-0.02037410346477379,-0.46424133803142625,0.24976235721285267,0.11211747859340179,0.21134157114646704,-0.7199485084288471,-0.31175783004135016,0.024972228837460815,0.07207062937423646,0.3958209634689626,-0.39443137050822447,0.6258893015687899,-0.5951398213538576,-0.3346188427072458,-0.42161727741207683,0.5811322398350109,-0.23165791508717928,0.5462015734405367,-1.0043823823102764,0.19181938079531313,-1.145623363211585,0.45014462726423143,-0.06243733995400248,0.47492819421923665,0.2137832127297924,-0.38209019720159054,-0.6822071959282916,-0.8910088297379609,-1.2035075028257003,0.9268509237195934,0.37220680788212596,0.4964445123401461,0.5055099800412377,-0.524457617008125,-0.1503425428478453,-1.1810240583590295,-0.7997798818057376
5,-0.5277122824808583,0.026381466229211024,-0.5187143847383111,-0.001982664693443051,-0.6558492363974456,0.02771081905075171,0.0655454077022668,-0.01714557493914171,1.481171143484799,0.47478437934498874,-0.055241875749222624,0.23666207838823322,0.17513211434885337,0.2330308415418797,0.14415991825581695,-0.6754846184757696,0.1712920780358118,-1.0795475542045432,-0.05514812781994169,0.20688123264773225,0.23936099284379284,0.5855156088247593,0.0896918721268535,-0.45125647653141177,-0.003921555402200417,-0.8683340183681555,0.19843925363858791,0.12551345170484812,0.1974216364408445,0.247832570920965,-0.10174295173126206,-0.5839764875410943,-0.20248438550719075,-0.9483823159761507,0.3040639912660527,-0.002143440584561156,0.029622216433677913,0.307651339604271,-0.45209337491950274,-0.150377355720393,-0.7524621127191639,-0.5020847675053534
6,0.29603828377575464,0.13751936744841306,-0.07982325926135765,0.3136113736156068,0.2699626801479238,0.0274734871730502,-0.7903086738026022,0.4976935974701304,-0.8486151431866009,0.6479758079483238,-0.1099441628329266,-0.17699158385711433,0.22031788525532522,0.2655710530724927,0.7452235615688899,0.14077319176909597,0.8529038671585567,-0.10735185918680455,-0.3401943526701755,-0.22710261735197204,-0.19852227911346407,0.37826677404469944,0.26305196345039145,-0.01644212644676308,-0.29028921293824245,-0.17854656450080125,0.17121966189243468,0.04969887150382093,-0.5871842965385553,0.0912015142719075,-0.6840183051962168,-0.7871541885745069,-1.144086043614689,-1.0012421111507843,0.08300878761910767,0.04040651686369753,0.022926666886077446,-0.143251892587564,0.6532983236313709,-0.09875722489581752,0.9706578312256428,0.052149033735137
7,0.099673041439593,0.33163575497391806,-0.22180890225856822,0.18473634365955915,-0.2339180491558572,0.2900012882123792,-0.11144647826496401,0.3077879946424601,0.07965740430900232,0.2732432425412611,-0.047703144321853755,0.04776754031651943,0.48082691061712557,0.15216297735164747,0.7081558536414657,-0.5762801483327821,0.760069864988255,-0.7170386711531053,0.05754123791478985,0.10103199689956746,-0.04012629282214444,0.26343577434240095,0.16384736539354774,-0.17126501723952847,0.1554662677856483,-0.3573427516972455,0.4433154875249525,-0.06782318868201277,0.5209478871719336,-0.13174925085565917,0.8630393651949788,0.645116252301525,0.9535056034175798,1.0792717078357952,0.5557173888370129,-0.19260776399913765,0.11793549266485606,-0.1693441238743523,-0.5856358895829524,-0.7694315231022568,-1.074602976430159,-1.2046138528993835
8,0.244911720242503,0.10042456921208498,-0.06156527235808654,0.3855483535837338,0.008921183815716159,0.14364673926548696,0.34683451698612866,-0.08067868769711374,0.1363227017176958,-0.5065426933695192,-0.008260060852373593,-0.18308753084699034,0.21856720369879565,0.012301225752678488,0.4588709512380038,-0.6528655954158512,0.605932306782421,-0.9077094690340102,0.0341823850182879,-0.039208792302498435,-0.23180671330062502,0.4726311048689045,-0.2757857476894546,0.9435743705772611,0.38132068224391774,1.2338202680006087,0.13254721523566934,-0.06551005244262319,0.8988210257503616,0.4225812905493176,0.35492553527065424,-0.9201328137359759,0.40649629390451325,-1.6179299035528631,0.5581742736071864,-0.08748479044543686,0.6510599446268601,0.2989424768432593,0.10854293595848155,-0.23561342799281262,-0.05816146679118685,-0.6705224047242343
9,0.5678762826460869,0.28767780618044103,0.24991664217354734,0.2207114364503913,0.3321043763879627,0.27391500886342585,0.860058615163668,0.1944276475857746,0.6723838172126154,0.1772245763035334,-0.1607315422452064,0.10021432657938704,-0.18111753904717112,0.29956704233755593,0.06077796352254124,1.1457807702968636,0.17577433361112055,1.4367004893366402,0.13941063259207498,0.06846241044520646,0.3339015409561652,-0.15818455488816807,0.40214676963102564,-0.4674987063151038,0.33523421411082927,-0.5644326533195934,0.5123102736079616,0.03375785152398711,0.21779081225095884,-0.031137132436456934,-0.12970892570407982,-0.36310350863041635,-0.24043190377125923,-0.5062860777370198,0.7035991100909353,0.11962836346045577,0.20419123053503777,0.128131227445474,-0.14891514941103254,0.062199083261215676,-0.3384635284908732,0.037697088636046115
