,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
0,-0.07263315245672008,1.6671623975418632,-2.042758715210706,-1.3313717609838405,1.4079342171938998,0.10210854082980238,-2.5387781958830162,1.0600456460494154,-0.46448241216724623,0.643904629206043,-1.2825365958985948,-0.8769285727783929,8.325168488086087,-4.368276989403334,-0.19556058894647624,0.16253664515266236,1.151020765581831,-0.6155213122482898,-2.9021190357860354,-0.43365831835855595,-1.8377674464548364,-2.923018221677131,1.3643340690385577,0.1471710609143413,-1.915504633466148,-1.2392413193337526,1.6173542121992828,1.705152133936127,-0.02232364326441961,-0.303259318897504,2.794212384998949,0.24809801932314787,-2.122342502655072,1.1833584684679674,1.0739219607351242,0.3934397286844292,-0.40353108413900407,-3.0637983633768,2.507613793405357,2.2828287519713366,-1.4324900087581793,-0.36303436274657674,2.692440145724042,-2.043014435179337,-2.3537559240567085,-0.21598726030786852,-0.8306962727994575,0.4425517405896716,-2.3291111417284553,-2.904798168941487,2.923651390899639,1.6400909410471456,-2.434165956962861,-0.3066936590139357,0.5887806949417215,-1.3124822273823067,-1.5102326514640445,-1.4324918916161,2.6322606491962586,-0.016036092824070293,-3.6882235116991597,3.95687276592529,1.8746902167507296
1,-0.7477238774922664,0.7401291289082429,-0.6663781318821903,0.3332119018946584,0.6789314653890932,-1.5297401328305291,0.041394777312503,0.45757971767674666,-0.8828246511482605,0.5401166085098276,0.06600743124320792,-0.29424688227750795,2.31712981856001,-0.43584692547080883,0.01372912316872902,-0.3206733081284436,1.6375342511759583,-0.7295973459928554,-0.4539192098311631,0.5569665589428094,-0.5214592260665424,-0.7920269902505541,-1.622579479814189,-0.5895604503960431,-0.8795585787710765,-3.4679766712209843,-0.8519921764054359,-0.5874411093097298,1.938367437810665,-0.09694597190007483,-0.127838280261251,1.3522468402066696,-0.22400079911240003,-0.6999814907164738,-0.8809634932668434,-0.777444097687048,-0.9909833386793334,-2.740507168816593,-1.381114791246628,-0.5135055368785562,1.45486570909129,0.6702978867310306,0.3844787740779367,0.8956853131588894,0.831837734928428,0.1336491850239147,-1.135748897796295,0.5655210910690558,0.10228206925649905,-3.158220558112957,0.05296307812299004,-0.10512496375123555,0.7022348336673574,1.3445324307911901,0.6196622163173011,0.05614262361876487,1.3501911278087364,0.5520723191248561,-1.5711816040568116,0.9994468976958469,0.730795059780803,-3.031620112926686,0.532934158402564
10,0.20269118993197066,1.1058997253502556,1.5691716866596557,0.6395871921724006,0.3127955637324217,0.7260490042815102,0.3546947138348032,-0.6907527650302775,1.366474398889771,0.7995852302889238,-1.707372721739482,1.428555005917132,1.9055512649190824,-2.576117319957759,1.5207646814785596,-0.32435009912752477,0.7031202035824502,0.9926540078940799,1.0758212373260778,0.29913607313120866,0.4353224092220633,2.1627975094803658,0.2993721712379266,0.23004674640868128,3.1099300299102306,0.29537850318682973,0.24354073141095017,-0.8358326654886334,0.5104458172169616,0.7092553457379995,-1.6798750427431541,-0.8389026487935083,0.018293741406323318,-1.9686882739326943,-2.4645217702890947,-0.41791856517980086,-1.8290244305076895,-3.4169545886678647,-0.6256823354004667,-1.2305674992103075,0.6384944508820157,0.347859346166808,-0.6488413820255032,0.34380780567744745,-0.8055900744452335,-0.5015365070393636,1.056542608257892,-0.8362829960964421,-0.41595557975844616,1.4106440239247504,-0.3897901832463743,-1.2625633610196607,0.8566341151060747,0.0014639479598505946,-0.784303123687242,0.7733287466001224,-0.8235796021403882,-0.6990367525339217,1.077536332189575,-0.6047463585001921,-0.6557730439518956,1.1372906305505917,-0.10208880046295604
11,-0.4636714447419246,-0.5811724887478361,0.49960426478682946,-0.6964748209037607,-0.2587749002246528,-0.0002726806553016167,-0.23383337981158556,-0.10048662022263946,-0.08233427902446047,2.0007652729468672,0.8360927279861958,-0.25068562753811136,4.285401593732286,1.114059415399948,-0.4720927490909516,-0.6244255353682586,-0.023951223120278788,-0.1327414759339241,-0.16700204804990082,-0.22214507659117472,-0.1905944927312627,0.2513160995246344,-0.8059887818536909,-0.17701835641590444,0.6178782202311864,-1.0679530342991248,-0.19792188314705889,-0.5586140628235573,-0.26247464178875446,-0.14887502669206845,-0.12816338730080226,0.162174880107321,-0.7222942287331703,-0.6797445560825359,0.8935064856734685,-0.4262882158162951,-0.9476027207733374,1.285977647281647,0.009531181401537357,-0.6299530199449177,-0.4625925305321635,-0.23330638062322945,-0.143665645689167,0.17666550732276545,-0.7056507626281038,-0.5437868354623745,0.7797000539812899,-0.2952070842447893,-0.6453970304380944,1.151325310662282,0.30414012019006553,-0.7041339543410271,-0.671535868531754,-0.3413726076920543,-0.42634373078708515,-0.2788898927982659,-0.6707109613410472,-0.46717933643039444,0.3077563451966642,-0.5110572751938842,-0.4210878362876157,0.6408412070739301,-0.15808834325915735
12,1.5321404620181942,-0.28395705718836406,-2.6186862666270905,1.0679520799591857,-0.9099889646133091,1.4131772128832507,-1.4172001194582278,-1.6151258078509412,0.6742049329450113,-3.956002513022231,0.9866462503300927,0.24846016330840756,-3.820182138045864,0.8981148151029774,-0.2264895648415096,0.19181811874563695,-1.487574906349253,0.1550784191141182,0.24486526509383652,0.3118571028204529,0.2380614415655523,0.28243930529803435,1.1964180136889244,-0.7341563684459291,0.3854374688212912,4.046909059182291,-1.1845556735569993,0.020790377297591058,-1.3123151058195461,0.5023527559433991,2.3052335739899705,0.16988402821723037,0.606341217254244,1.708471056159856,1.2243456828008907,0.08211406022236165,0.991513682191203,4.21347561561082,-0.14483913910342552,-0.16430466096455665,-0.6310145767682303,0.8223885449312285,-0.3840253004014416,-4.990245764183699,2.1572967657515885,-0.11818920703143908,-5.546738533008472,0.4680534073848465,-0.0682586409050709,-2.524300652312849,-1.426972191890627,-0.007292596334677687,1.00816363734846,1.1865181286305835,0.20919476486146163,0.3858466960542881,0.09658737409982222,0.5360203978065575,0.7716166736968252,-2.5114271565981428,0.4446878188267927,2.5604239614453745,-4.556173748042275
13,1.5779374543480933,0.9689627442120956,1.8639095429900596,2.1167100477295526,-0.8345965019436251,2.3154184431399303,1.0190286232361858,-2.513910099679609,0.663374512597402,-2.4982000083839253,-0.9971527125138783,-0.3625275187948207,-4.731227227984587,0.4216831800594537,-1.1753180458906252,-0.8618805418833247,-0.5058586854902594,0.6183685724653663,-8.218232685269174e-05,0.10333737936761343,-1.0543900182433183,0.6572271690760036,2.002311821050464,-1.9169792378650483,-0.1513095510662527,4.206459835914497,-1.7203767902394282,-1.4600251377973543,-0.23335588663059587,-0.3435680171797034,-1.6963689989383448,-4.9454677170757995,-0.43343422783316166,0.010927979411406934,-3.6811229981128095,-0.4467106339495629,0.4094567429877019,0.21655698222411784,0.31100528617352546,-2.150614916329613,-0.05059691818314094,-1.3008763289457212,0.20091720464482898,0.18453882457851425,-1.1995190170314218,1.8589194546592565,2.163739013841424,-0.5165216827057894,1.5995758322738416,3.9739143790144555,0.9399415495637122,-2.147961853517512,0.20321564777051387,-2.1184353449617523,0.5207057944992044,-0.5591693817379126,-0.7778099559986839,1.6887362341701693,0.2965276168516495,1.1279579513586864,1.1847251847673566,1.1399122081008954,2.936644331733697
14,0.7656752646124401,0.5961783739314028,-0.4174446589452467,0.585907170423103,-0.3579993469129246,1.795099210311038,0.35504030946571713,-1.0003663244928198,1.45039169686513,0.477568501104024,-1.7174084597041481,1.0185421314436625,-0.3397785971620504,-2.00100329826646,0.7664004790463999,-0.1976883785894553,-0.4764816295628371,1.5631846899783894,-0.515343470875644,-0.7132693388115274,1.0509572604149953,0.22194252504042986,-0.4406089121643598,0.5661405807568083,0.6468202541636403,0.22567050962440563,0.3000824625348666,-0.17523107284097553,-0.3146289037666897,1.183100013089094,-0.5043538031912219,-0.8597174863311856,0.6531559154274342,-0.011090565504823364,-1.0697624572123485,0.15963634034881757,0.22988133637685698,-0.6801916548842607,-0.13369177993748876,-0.13691827858367298,-0.2730168562769246,0.7153860885851049,-0.20199999240256875,-0.568803375745287,0.38634298612636087,0.43508909616047725,-0.8503626699301109,-0.259899973756714,0.8517012109448006,-0.6165648269731183,-0.7415467690576462,0.05294124172397978,-0.12474258150846737,0.20374527238266676,0.6305687033535488,0.29876959147636056,-0.18019912782678793,1.0635977811089798,0.19907558978555234,-1.037982366754517,1.4781642612917893,0.2277203135810503,-1.7149007420176037
15,-0.1398769556773477,-1.0968494423991695,2.0992757182697317,-0.733079885319376,-0.7425058549004642,0.924449467181764,-0.8658969966194641,-0.8389646124215077,0.5850263068425354,-0.4990141684341448,-1.3370824202176954,0.4736735439111306,0.02857414740772266,-1.8066962411522376,0.3576770019984891,-0.7500238739293633,-0.5605425298322477,-0.5798118471252741,-0.7352083689341569,0.10584891893971585,-0.4264556078981454,-0.2467230903825233,0.02446855062438157,-0.4319274093750111,0.24488893075866033,0.08599434080404678,-0.5060819759868276,-0.8375101745988864,-0.5038519659751675,-0.790031993170569,-0.10428492272860798,0.8230601502502548,-0.5774201906665745,0.13079094573810834,0.9464607988714457,-0.3287296191084808,0.2747973428970749,0.9640466108014478,-0.25688945456904494,-0.7684072807191694,-0.267743074922966,-0.920732891766515,0.42888669521519357,0.8233798696436938,-0.28100077023658715,-0.028548066703091672,0.41355929471871494,0.26083978694500565,-0.3541070064133086,-0.05668102327085598,0.36996148892977276,-0.5137977531204948,0.036483525835534755,-1.0268985904432884,0.5159266650607784,0.9915417063639743,-0.7425114665404138,0.0057859165501284214,0.7150394142487834,-0.5760205711999684,-0.5046714289642136,0.25652936373387314,-0.5462291432637643
16,-0.3952933608369483,-1.4794596586511826,0.3257104681871229,0.1007567046586322,-1.450299974712259,-0.06841332342737654,0.286478913153941,-1.00601462825504,-0.21841510744112597,0.20100845829685443,0.05537406053839433,-0.3134744015418681,0.02785763546322761,0.7316460603625962,-0.4186387366379667,-0.12526044864278083,-0.9906077257371105,-0.48824204005714633,-0.11430914521960549,0.6034397373175537,-0.3142037469885069,-0.133698274215497,1.4212723454132996,-0.24426143574332543,-0.20710274549714167,1.7633999521217654,-0.2329757368687396,-0.4866080853568809,-0.9565499974102276,-0.5382601089610621,-0.5785884514544192,0.6864445376882033,-0.466274996259738,-0.5156279061585605,0.9467937239858246,-0.4341695792971531,-0.5706254095701365,0.9276266066390799,-0.4423213541941867,-0.6915078200615271,-0.8981301354381706,-0.536818936852951,-0.6116646241742526,0.5015403426706033,-0.4584577985934697,-0.3281958007280879,0.48502223279432394,-0.4885744525799661,-0.2288216297227957,0.353296730770584,-0.5174352051050738,-0.6728017452581,-0.8159309157395505,-0.5111809239855508,-0.524413153581476,0.11690730616940619,-0.3711730569768867,-0.25504249571260246,0.019392997744814285,-0.3035728119675343,-0.12610710297401836,-0.17206010463652424,-0.28024492658314554
17,1.6106262058626206,1.275522585567511,1.463569053339172,-0.38703062092251667,2.0786689005008925,-1.9977528470702781,-1.3760698607130306,2.223785778380299,-1.1245646712424175,-0.48510714884401657,-0.2419822058528091,-0.6335448044124773,-0.1383240688813616,-3.4910959642795802,-0.17346316008615206,0.20177744130118982,2.280710291803692,0.14502630957784862,-2.282551233975023,1.5036044551446268,-0.03736308594006269,-4.054702495037262,-0.3833907905594253,-0.2131867673748365,-5.051242166919682,-1.7640645219039883,-0.44617823079131136,1.485492212683126,1.0917614790624504,0.6290198352936549,1.8925824825514295,-0.012016511815618063,0.20264329532352987,1.3530935609870995,-1.7908156953544119,0.20291832631850112,1.07873508480029,-2.7696649649517955,0.1341319732264882,2.010373824934609,0.2947422389157442,0.9619347560943456,-0.003443823015812151,-1.4053569855829833,-0.4650783773072995,-1.4005153408037143,-0.1767344065382007,0.3415007051055931,-1.567709039803837,0.6128508838319074,1.3327657598981546,2.010831627313863,0.05288212943215822,1.1565765708972693,0.22996978991289696,-0.18970634434496292,-0.7741214952304487,-0.735627243788438,0.40736924687740206,-0.7456570927546256,-0.9812251902626545,0.4611733446401451,-0.3104723999934432
